,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun,next_word_index_verb_count,next_word_index_adjective_count,next_word_index_noun_count,predicted_pronunciation
934,آثر,ar,noun,/aːθara/,ɶɶɶ,Effect,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:824:835:916:988:1096:1211:1342:1355:1428:1537:1618,30:51:77:129:135:163:219:233:265:361:423:636:1018:1079:1623,645:653:697:721:727:730:745:769:807:843:846:859:864:897:905:1011:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,32,15,35,amatui
935,sinaí,is,noun,/siːnai/,yɶy,Sinai,121:201:320:360:411:418:1074:1106:1218:1274:1447,3:50:67:375:385:434:441:481:534:719:752:1270:1403:1404,614:620:669:678:711:768:787:851:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1525:1572:1609:1615:1659,11,14,34,pu
936,chiabur,ro,noun,/kʲ̩̩abur/,yɶu,kulak,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,70:126:212:235:334:483:539,600:605:606:612:637:704:726:794:804:860:891:979:992:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1364:1386:1483:1530:1574:1585:1599:1653,18,7,32,jama
937,dứt áo ra đi,vi,verb,/jɯk˦˥ aw˩˧ ʐa˧˥ di˧˥/,uɶɶy,escape,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:761:1007:1024:1026:1066:1216,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788:1157,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,22,18,43,lapaku
938,á sừng,vi,noun,/a˩˧ ʂɯŋ˦˨/,ɶum,horny,32:319:357:370:374:395:421:747:974:1124:1453:1611,18:66:172:193:204:245:255:256:299:393:520:543:1111,602:623:630:733:786:906:1020:1055:1246:1266:1411:1569:1600,12,13,13,balju
939,acila,ro,noun,/atʃila/,ɶyɶ,acylated,88:141:253:485:716:862:1051:1300:1358:1360:1514:1518:1570:1587,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,621:633:650:714:742:756:795:812:933:977:981:1012:1016:1089:1095:1133:1149:1154:1284:1349:1472:1517:1616:1627:1660,14,20,25,fi
940,aclimata,ro,noun,/aklimata/,ɶbyɶɶ,ACLIMA,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1637,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473:1545,597:598:608:661:672:673:677:792:800:828:841:874:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1295:1331:1336:1385:1444:1465:1597:1604:1636:1641,26,15,32,sapai
941,akromata,eo,adjective,/akromata/,ɶoɶɶ,Akromatic,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,284:296:945:1293,643:686:701:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1439:1467,22,4,20,ataɲa
942,أفلاطوني,ar,adjective,/ʔaflaːtˤuːnijj/,ɶbɶuy,Platonic,22:98:100:111:290:306:311:377:572:710:886:887:1098:1194:1217:1282,95:286:1499:1602,615:629:635:696:737:823:825:827:838:868:1071:1075:1083:1126:1137:1152:1196:1223:1249:1262:1263:1272:1297:1552:1613:1617:1649:1654:1658,16,4,29,bakʃiʃ
943,bobina,es,adjective,/boβina/,oyɶ,coil,132:241:309:1197:1306:1414:1415,36:54:64:178:232:266:287:330:424:464:772:1289:1463,671:693:784:805:863:919:1039:1050:1067:1213:1245:1269:1372:1443:1474:1633:1646,7,13,17,blavatʃa
944,armod,sv,noun,/²'arːmuːd/,ɶub,poverty,112:230:312:427:433:472:847:913:1316:1504,49:118:175:180:199:218:275:364:839:1070:1179,702:767:962:967:985:1057:1309:1395:1489:1652,10,11,10,bmia
945,bogata,ro,adjective,/boɡata/,oɶɶ,rich,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,200:258:284:296:741:941:969:1293:1368:1640,643:686:701:760:781:809:810:814:849:894:931:1022:1084:1150:1198:1257:1439:1467,22,10,18,tikana
946,bardagann,is,noun,/partaɣan/,ɶɶɶm,battle,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:724:798:983:1231:1503,12:456:526:984:1001:1013:1344,607:660:712:728:820:852:866:997:1036:1221:1222:1259:1261:1291:1630,20,7,15,pono
947,أخصائي,ar,noun,/ʔaxisˤˤaːʔijj/,ɶyɶy,specialist,121:201:320:360:411:418:1074:1106:1218:1274:1447,3:50:67:375:385:434:441:481:534:752:989:1270:1403:1404,614:620:669:678:711:768:851:935:987:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1525:1564:1572:1609:1615:1659,11,14,34,bifa
948,layu,id,noun,/laju/,ɶu,Layu.,103:152:202:261:341:407:459:468:488:492:493:533:555:564:952:1161:1311:1397,263:313:927:1112:1367:1393,619:639:642:658:923:953:1028:1063:1117:1171:1275:1350:1392:1399:1410:1476:1494:1534:1543:1550:1558:1562:1582:1608:1620:1622:1634:1647,18,6,28,papajani
949,っ限り,ja,noun,/kːiɾi/,yy,Minimal,352:354:408:425:578:595:840:901,107:113:156:167:203:384:552:573:1423,688:833:890:1177:1276:1307:1409:1448:1495:1521:1528:1548:1563:1571:1580:1643:1645,8,9,17,kaja
950,Kiew,de,noun,/ˈkiːv/,yb,Kiev,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:561:562:588:718:888:954,372:390:404:443:448:519:593:924:1210,844:893:928:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536,23,9,14,bida
951,Anna,de,noun,/ˈʔana/,ɶɶ,Anna,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511,625:648:667:695:706:715:889:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,16,15,25,atifitʃi
952,押铺,zh-cn,verb,/ja˥˥ pʰu˥˩/,ɶu,Bed,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:1311:1397,188:206:263:279:313:490:495:577:927:1112:1367:1393,619:639:642:658:829:884:923:948:953:1028:1030:1032:1063:1117:1171:1275:1350:1392:1396:1494:1534:1543:1550:1558:1562:1620:1622:1634:1647,18,12,29,momi
953,dealu,ro,noun,/dĕalu/,ɶu,hill,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:952:1161:1311:1397,188:206:263:279:313:490:495:577:1112:1367,619:639:642:658:829:884:923:948:1028:1030:1032:1117:1171:1275:1392:1396:1399:1410:1476:1534:1543:1550:1558:1582:1608:1620:1622:1647,20,10,28,antaiva
954,gis,es,verb,/xis/,yb,chalk,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:527:553:561:562:588:1188,372:390:404:443:448:519:593:924:1210,832:844:893:928:950:1174:1232:1251:1326:1347:1379:1407:1516:1536:1541,23,9,15,kupi
955,airi,id,noun,/airi/,ɶyy,Airi.,19:25:58:181:208:222:327:785:796:911:1139:1380:1408:1442,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1281:1356:1603,604:734:735:740:748:777:910:921:982:986:993:1038:1040:1041:1048:1052:1130:1138:1151:1158:1242:1451:1480,14,17,23,napas
956,Diwan,de,noun,/diˈvan/,yɶm,Diwan,31:280:765:912:1143,47:194:209:249:305:1493,609:634:746:909:932:1009:1014:1097:1199:1255:1327:1566:1605,5,6,13,kani
957,cărturarii,ro,noun,/kərturarij/,əuɶy,scribes,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,102:119:124:165:294:430:521:797:1200:1219,601:668:680:770:818:830:899:1049:1170:1214:1237:1241:1305:1312:1315:1333:1348:1357:1446:1638:1651,14,10,21,delikata
958,aninoasa,ro,noun,/aninŏasa/,ɶyɶɶ,Aninoasa,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1637,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473:1545,597:598:608:661:672:673:677:792:800:828:841:874:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1295:1331:1336:1385:1444:1465:1597:1604:1636:1641,26,15,32,akapai
959,女娃儿,zh-cn,noun,/ny˨˩˦ wa˧˥ aɻ˧/,yɶɶ,Female baby,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:999:1093:1155:1401:1588:1635:1637,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473:1545,597:598:608:661:672:673:677:792:800:803:828:841:874:940:958:960:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636:1641,24,15,36,bəbiau
960,nữ phi hành gia,vi,noun,/nɯ˧˩˨ fi˧˥ han˦˨ ja˧˥/,uyɶɶ,female astronauts,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473,597:598:608:661:672:673:677:792:800:803:828:841:874:940:958:959:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636:1641,27,14,36,tauti
961,canalicular,ro,adjective,/kanalikular/,ɶɶyuɶ,Canalicular,45:55:248:497:571:995:1065:1283:1551,174:217:908:1477:1614,628:676:690:762:773:1085:1183:1205:1206:1215:1220:1287:1418:1466:1469:1484:1524:1644,9,5,18,wawaly
962,à jour,fr,noun,/aʒuʁ/,ɶub,up to date,112:230:312:427:433:472:847:913:1316:1504,49:118:175:180:199:218:275:364:839:1070:1179,702:767:944:967:985:1057:1309:1395:1489:1652,10,11,10,mudʒi
963,alfavita,ro,noun,/alfavita/,ɶbɶyɶ,Alfavit,88:141:253:485:716:862:1051:1300:1358:1360:1514:1518:1570:1587,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,621:633:650:714:742:756:795:812:933:977:981:1012:1016:1089:1095:1133:1149:1154:1284:1349:1472:1517:1616:1627:1660,14,20,25,mapu
964,cœliochirurgie,fr,noun,/seljɔʃiʁyʁʒi/,øɔyyy,COlioschirurgy,59:69:254:268:291:402:409:1105:1383,79:1382:1462:1471:1639,685:698:778:790:793:801:1019:1042:1045:1076:1109:1141:1142:1184:1264:1267:1278:1294:1296:1371:1384:1390:1436:1464:1475:1485:1584,9,5,27,idiai
965,prisacaru,ro,noun,/prisakaru/,yɶɶu,prisacaru,6:9:13:60:142:177:216:239:243:277:310:331:337:340:355:362:412:451:487:511:722:780:1191:1209:1268,23:166:655:738:870:1470,627:632:638:644:652:654:666:675:684:700:709:725:749:836:857:875:900:915:976:1027:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,25,6,31,umo
966,abatis,fr,noun,/abati/,ɶɶy,abatis,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:761:880:937:1007:1024:1026:1066:1216,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788:1157,599:624:626:732:750:763:783:817:819:858:879:885:914:1029:1087:1092:1108:1123:1131:1144:1178:1181:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,24,18,40,nasa
967,آزوت,ar,noun,/aːzuːt/,ɶub,Ozot,112:230:312:427:433:472:847:913:1316:1504,49:118:175:180:199:218:275:364:839:1070:1179,702:767:944:962:985:1057:1309:1395:1489:1652,10,11,10,lapisauli
968,가간,ko,noun,/ka̠ɡa̠n/,ɶɶm,Gain,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,42:89:182:192:285:371:512:764,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,14,8,23,ifa
969,aŭtomata,eo,adjective,/automata/,ɶuoɶɶ,Automatic,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,284:296:945:1293,643:686:701:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1439:1467,22,4,20,abadia
970,doudoune,fr,noun,/dudun/,uum,puffy jacket,144:211:237:379:510:877:1362,4:53:147:367:368:507:720,662:683:771:918:994:1080:1185:1248:1354,7,7,9,aui
971,arrêt-maladie,fr,noun,/aʁɛmaladi/,ɶœɶɶy,sick leave,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:761:880:937:1007:1024:1026:1066:1216,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788:1157,599:624:626:732:750:763:783:817:819:858:879:885:914:1029:1087:1092:1108:1123:1131:1144:1178:1181:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,24,18,40,miau
972,bi luỵ,vi,noun,/bi˧˥ lwi˨ˀ˩ʔ/,yyb,biography,48:224:297:324:1004:1086:1201:1391,41:213:289:1044:1129:1132,758:766:1023:1121:1159,8,6,5,dikaza
973,가리다,ko,adjective,/ka̠ɾida̠/,ɶyɶ,blind,253:485:716:862:1051:1300:1358:1360:1514:1587,27:39:73:131:137:195:197:225:251:272:321:538:580:869:978:1128:1254,621:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1154:1284:1349:1472:1517:1616:1627,10,17,25,ma
974,atún,es,verb,/aˈtun/,ɶum,tuna,32:319:357:370:374:395:421:747:1124:1453:1611,18:66:172:193:204:245:255:256:299:393:520:543:1111,602:623:630:733:786:906:938:1020:1055:1246:1266:1411:1600,11,13,13,a
975,aluniza,ro,noun,/aluniza/,ɶuyɶ,alumis,24:75:134:229:335:363:369:413:467:567:822:920:1430:1433:1461,123:151:173:303:396:471:592:1193:1657,689:708:739:853:865:1002:1008:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1510:1591,15,9,21,a
976,أباده,ar,noun,/ʔabaːdahu/,ɶɶɶu,extermination,6:9:13:60:142:177:216:239:243:277:310:331:337:340:355:362:412:451:487:511:722:780:1062:1191:1209:1268,23:166:655:738:870:1470,627:632:638:644:652:654:666:675:684:700:709:725:749:836:857:875:900:915:965:1027:1058:1118:1165:1180:1271:1340:1341:1556:1593:1619,26,6,30,api
977,förstasida,sv,noun,/²f'œʂʈasiːda/,œɶyɶ,First side,88:141:253:485:716:862:1051:1300:1358:1360:1514:1518:1570:1587,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,621:633:650:714:742:756:795:812:933:939:963:981:1089:1094:1095:1133:1149:1154:1284:1349:1472:1517:1616:1627:1660,14,20,25,naʃo
978,abîma,fr,adjective,/abima/,ɶyɶ,abîma,88:141:253:485:716:862:1051:1300:1358:1360:1514:1518:1570:1587,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:1254:1497,621:633:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1284:1349:1517:1616:1627:1660,14,18,27,oasa
979,أدريانو,ar,noun,/ʔadriːaːnuː/,ɶyɶu,Adriano,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,70:126:212:235:334:483:539:1304:1454,600:605:606:612:637:704:751:791:794:804:808:855:860:891:936:992:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1364:1373:1386:1483:1530:1574:1599:1653,18,9,36,madi
980,đa nghi như Tào Tháo,vi,noun,/da˧˥ ŋi˧˥ ɲɯ˧˥ taw˦˨ tʰaw˩˧/,ɶyuɶɶ,Multilinguals like Cao Cao,1:14:63:90:227:276:307:782:837:1035:1061:1103:1318:1490:1522,28:110:405:414:435:565:1225:1303:1642,613:640:687:717:729:743:776:789:815:816:1046:1145:1286:1290:1329:1359:1389:1435:1526:1557:1621,15,9,21,oita
981,abilah,id,noun,/abilah/,ɶyɶ,Abilah,88:141:485:716:862:1051:1300:1358:1360:1514:1518:1570:1587,0:27:39:137:195:197:225:251:272:321:538:580:869:973:978:1128:1497,621:633:650:714:742:756:795:812:933:939:963:977:1012:1016:1089:1094:1095:1133:1149:1154:1284:1472:1517:1627:1660,13,17,25,maku
982,Martini,is,noun,/mar̥tini/,ɶyy,Martini,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356:1603,604:734:735:740:748:777:856:910:921:955:986:993:1038:1040:1048:1130:1138:1151:1158:1242:1451:1480,18,18,22,aktiva
983,accaparâmes,fr,verb,/akapaʁam/,ɶɶɶɶm,grabbing,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:724:798:1231:1503,12:456:526:984:1001:1013:1344,607:660:712:728:820:852:871:946:997:1036:1221:1222:1259:1261:1291:1630,19,7,16,kaɡjaiada
984,basarabean,ro,adjective,/basarabĕan/,ɶɶɶɶm,Bessarabian,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:724:798:983:1231:1503,12:456:526:1001,607:660:712:728:820:852:866:871:946:997:1036:1221:1222:1259:1261:1291:1630,20,4,17,aika
985,Abruf,de,noun,/ˈʔapˌɾuːf/,ɶub,Retrieval,112:230:312:427:433:472:847:913:1316:1504,49:118:175:180:199:218:275:364:839:1070:1179,702:767:944:962:967:1057:1489,10,11,7,aduai
986,asasini,ro,noun,/asasinʲ/,ɶɶyy,assassin,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1356:1603,604:734:740:748:777:856:910:921:955:982:993:1038:1040:1041:1048:1052:1130:1138:1242:1451,18,17,20,puili
987,sinh kí thác quy,vi,noun,/ʂin˧˥ ki˩˧ tʰak˦˥ wi˧˥/,ymyɶy,substrate,121:201:320:360:411:418:1074:1218:1274:1447,3:50:67:375:385:434:441:481:534:719:752:989:1270:1403:1404,614:620:669:678:711:768:787:851:935:947:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1564:1572:1609:1615:1659,10,15,34,koala
988,abajaba,es,verb,/aβaxaβa/,ɶɶɶɶ,Available.,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:1355:1618,30:51:77:129:135:163:219:233:265:361:423:636:1018:1079,645:653:697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,26,14,37,aia
989,tilraunadýr,is,adjective,/tʰɪlrœinatiːr/,ʏœyɶy,drastic,121:201:320:360:411:418:1074:1106:1218:1274:1447,3:50:67:375:385:434:441:481:534:719:752:1270:1403:1404,614:620:669:678:711:768:787:851:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1525:1572:1609:1615:1659,11,14,34,mi
990,abocina,es,adjective,/aβoθina/,ɶoyɶ,aboccina,132:241:309:1197:1306:1414:1415,36:54:64:178:232:266:287:330:424:464:772:1289:1463,671:693:784:805:863:919:1000:1039:1050:1067:1213:1245:1269:1372:1443:1474:1633:1646,7,13,18,ista
991,あらいやだ,ja,adjective,/aɾaijada/,ɶɶyɶɶ,Be good,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,71:78:80:81:234:415:445:447:802:1134:1212:1473:1545,608:661:672:673:677:792:800:803:828:940:958:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1465:1597:1604:1636:1641,27,13,32,mimi
992,１次キャッシュ,ja,noun,/iɕːikjaɕːɯ/,yyɶu,Primary cache,271:469:703:1102,126:235:334:539:1304:1454,612:726:751:791:794:804:808:855:860:891:936:979:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1373:1386:1483:1530:1574:1585:1599:1653,4,6,32,afodita
993,드라이기,ko,noun,/tɯɾa̠iɡi/,uɶyy,Dryer,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356:1603,604:734:735:740:748:856:921:955:982:986:1038:1040:1041:1048:1052:1130:1138:1151:1158:1242:1451:1480,18,18,22,makwa
994,runrún,es,noun,/ruˈnrun/,uum,whir,144:211:237:379:510:877:1362,4:53:147:367:368:507:720,662:683:771:918:970:1080:1185:1248:1354,7,7,9,aui
995,abatidura,es,verb,/aβatiðuɾa/,ɶɶyuɶ,Fabidura,45:55:248:497:571:1065:1283,174:217:961:1477:1614,628:676:690:762:773:821:1085:1183:1205:1206:1215:1220:1287:1402:1418:1466:1469:1484:1524:1644,7,5,20,nia
996,cobalah,id,verb,/tʃobalah/,oɶɶ,try,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:1265:1468,200:258:284:296:741:941:945:969:1293:1368:1640,643:686:701:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1467,21,11,19,kadkadki
997,いらか段,ja,noun,/iɾakadaɴ/,yɶɶɶm,Streak,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:724:798:983:1231:1503,12:456:526:984:1001:1013:1344,607:660:712:820:852:866:871:946:1036:1221:1222:1259:1261:1291,20,7,14,omi
998,氯化物,zh-cn,noun,/ly˥˩ xwa˥˩ u˥˩/,yɶu,chloride,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1250,70:126:212:235:334:483:539:1304:1454,600:605:606:612:637:704:726:751:791:794:804:808:855:860:891:936:979:992:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1364:1373:1386:1483:1530:1574:1585:1599,17,9,37,kana
999,ababillaba,es,verb,/aβaβiʎaβa/,ɶɶyɶɶ,ababillaba.,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:1093:1155:1575:1635,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473:1545,597:598:608:661:672:673:677:792:800:803:828:841:874:940:958:959:960:1064:1078:1110:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636,23,15,34,abfiasi
1000,bobina,ro,noun,/bobina/,oyɶ,coil,132:241:309:1197:1306:1414:1415,36:54:64:178:232:266:287:330:424:464:753:772:990:1153:1289:1463,671:693:805:863:919:1039:1050:1067:1213:1245:1269:1372:1474:1633:1646,7,16,15,kaida
1001,a la hán,vi,adjective,/a˧˥ la˧˥ haŋ˩˧/,ɶɶɶm,a solar,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:724:798:983:1231:1503,12:456:526:984:1013:1344,607:660:712:728:820:852:866:871:946:997:1221:1222:1259:1261:1291:1630,20,6,16,
1002,Júlía,is,noun,/juːlija/,uyɶ,Juliet,24:75:134:229:335:363:369:413:467:567:822:920:1430:1461,123:151:173:303:396:471:592:907:1193:1657,689:708:739:853:865:883:975:1008:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1510:1591,14,10,22,
1003,aeronava,ro,noun,/aeronava/,ɶøoɶɶ,The aircraft,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,200:258:284:296:741:941:969:1293:1368:1640,643:686:701:760:781:809:810:814:849:894:931:1022:1084:1150:1198:1257:1439:1467,22,10,18,
1004,귀밑,ko,verb,/kɥimit̚/,yyb,Undertake,48:224:297:324:1086:1201:1391,41:213:289:1044:1129:1132,758:766:972:1023:1121:1159,7,6,6,
1005,beliau,id,noun,/bəliau/,əyɶu,he,10:35:72:82:158:220:288:420:473:484:502:523:532:1102:1250,70:212:483:539:1304:1454,600:605:606:612:637:704:726:751:791:794:804:808:855:891:936:979:992:998:1034:1037:1054:1056:1069:1073:1122:1203:1343:1364:1373:1483:1530:1574:1585:1653,15,6,34,
1006,abrían,es,verb,/aˈβɾian/,ɶyɶm,Open,389:455:489:506:535:583:1226:1319:1440:1505,16:130:460:486:694:731:1279:1351:1363,861:1077:1208:1236:1240:1370:1419:1431:1459,10,9,9,
1007,agrafi,eo,verb,/agrafi/,ɶɶy,to get up,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:761:880:937:1024:1026:1066:1216,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:1157,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1181:1186:1192:1207:1227:1285:1330:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579,23,17,40,
1008,弹无虚发,zh-cn,noun,/tan˥˩ u˧˥ ɕy˥˥ fa˥˥/,ɶuyɶ,Unable hair,24:75:134:229:335:363:369:413:467:567:822:920:1430:1433:1461,123:151:173:303:396:471:592:907:1193:1657,689:708:739:853:865:883:975:1002:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1510,15,10,21,
1009,bihang,sv,noun,/²b'iːhaŋː/,yɶm,appendage,31:280:765:912:1143,47:194:209:249:305:1493,609:631:634:746:909:932:956:1014:1097:1199:1255:1327:1566:1605,5,6,14,
1010,nữ y tá,vi,noun,/nɯ˧˩˨ i˧˥ ta˩˧/,uyɶ,nurse,24:75:134:229:335:363:369:413:467:567:920:1430:1433:1461,123:151:173:303:396:471:592:907:1193:1657,689:708:739:853:865:883:975:1002:1008:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1510:1591,14,10,22,
