,request_word,request_lang,request_pos,request_ipa,request_ipa_formatted,request_word_en,response_word,response_lang,response_pos,response_ipa,response_ipa_formatted,response_word_en
1472,lezat,id,adjective,/ləzat/,ləβɶp,delicious,bewarb,de,verb,/bəˈvaɾp/,bəβɶp,applied
1473,tampaknya,id,verb,/tampaʔɲa/,pɶmpɶbmɶ,Apparently,samsigna,eo,noun,/samsigna/,ϕɶmϕybmɶ,Samsigna
1474,scheint,de,verb,/ˈʃaent/,ɶømp,seems,benchi,ro,verb,/benkʲ̩ʲ/,bømp,Benchi
1475,诽谤,zh-cn,verb,/feɪ˨˩˦ pɑŋ˥˩/,ϕøʏpɒm,defamation,abkam,de,verb,/ˈʔapˌkɑːm/,bɶppɒm,drop off
1476,얇은,ko,verb,/ja̠ɭbɯn/,ɶbum,thin,abun,id,verb,/abun/,ɶbum,Abun
1477,pedagang,id,verb,/pədagaŋ/,pəbɶbɶm,Traders,abrudan,ro,adjective,/abrudan/,ɶbrubɶm,abrudan
1478,fegen,de,verb,/ˈfeːgən/,ϕøbəm,sweep,adan,en,noun,/ˈeɪdən/,øʏbəm,adan
1479,sweep,en,verb,/ˈswip/,ϕryp,sweep,arici,ro,adjective,/aritʃʲ/,ɶryp,hedgehog
1480,掃く,ja,verb,/hakɯ/,rɶpu,Sweep,baciu,ro,noun,/batʃ̩u/,bɶpu,Baciu
1481,menyapu,id,verb,/məɲapu/,məmɶpu,Sweep,방아풀,ko,noun,/pa̠ŋa̠pʰuɭ/,pɶmɶpu,Blood
1482,token,en,adjective,/ˈtoʊkən/,poʊpəm,token,刨根,zh-cn,noun,/pʰɑʊ˧˥ kən˥˥/,pɒʊpəm,Planing root
1483,kribrilo,eo,adjective,/kribrilo/,prybrylo,sieve,ventrilog,ro,noun,/ventriloɡ/,βømprylo,ventriloquist
1484,saringan,id,adjective,/sariŋan/,ϕɶrymɶm,filter,agarinean,ro,adjective,/aɡarinĕan/,ɶɶrymɶm,Agararean
1485,체,ko,adjective,/t͡ɕʰe̞/,pϕø,sieve,Zeh,de,noun,/tseː/,pϕø,toe
1486,heulen,de,verb,/ˈhɔølən/,rɔøləm,howl,apelăm,ro,verb,/apeləm/,ɶpøləm,appeal
1487,튀김,ko,verb,/tʰɥiɡim/,pyym,fried food,knieriem,en,adjective,/ˈniˌɹim/,myym,knieriem
1488,edify,en,verb,/ˈɛdəˌfaɪ/,œbəϕɶʏ,edify,一而再,zh-cn,noun,/i˥˩ aɻ˧˥ tsaɪ˥˩/,yɶpϕɶʏ,Again
1489,erbauen,de,verb,/ʔɛːɐˈbaoən/,bœɐbɶoəm,build,乏善可陈,zh-cn,noun,/fa˧˥ ʂan˥˩ kʰɤ˨˩˦ ʈʂʰən˧˥/,ϕɶɶmpoəm,Lack
1490,틈,ko,adjective,/tʰɯm/,pum,aperture,Tun,de,verb,/tuːn/,pum,To do
1491,떠나다,ko,verb,/t͈ʌ̹na̠da̠/,pɔmɶbɶ,leave,domaĝa,eo,adjective,/domad͡ʒa/,bomɶbɶ,sorry
1492,meninggalkan,id,verb,/məniŋgalkan/,məmymbɶlpɶm,leave,ciclopentan,ro,adjective,/tʃiklopentan/,pyplopømpɶm,cyclopentan
1493,기교,ko,verb,/kiɡjo/,pyo,artifice,crío,es,noun,/ˈkɾio/,pyo,child
1494,menanamkan,id,verb,/mənanamkan/,məmɶmɶmpɶm,instill,가락지빵,ko,noun,/ka̠ɾa̠k̚t͡ɕ͈ip͈a̠ŋ/,pɶɶppϕypɶm,Rock
1495,einbetten,de,verb,/ˈaɪ̯nˌbɛtən/,ɶʏmbœpəm,embed,implicăm,ro,verb,/implikəm/,ymplypəm,involved
1496,팁,ko,verb,/tʰip̚/,pyp,tip,ĉit,eo,noun,/t͡ʃit/,pyp,cum
1497,eingeschüchtert,de,verb,/ʔaengəˈʃʏçtɛɾt/,bɶømbəʏpœp,intimidated,diagnostek,en,noun,/ˌdaɪəɡˈnɑstɛk/,bɶʏəmɒϕpœp,diagnostek
1498,ching,en,verb,/ˈtʃɪŋ/,pʏm,ching,Kinn,de,noun,/kɪn/,pʏm,chin
1499,sling,en,verb,/ˈsɫɪŋ/,ϕʏm,sling,fing,de,verb,/ˈfɪŋ/,ϕʏm,fingering
1500,자리,ko,adjective,/t͡ɕa̠ɾi/,pϕɶy,Seat,あさひ,ja,noun,/asaçi/,ɶϕɶy,Asahi
1501,widen,en,verb,/ˈwaɪdən/,rɶʏbəm,widen,ahnden,de,verb,/ˈʔɑndən/,bɒmbəm,punish
1502,넓히다,ko,verb,/nʌ̹ɭpʰida̠/,mɔpybɶ,widen,acida,eo,adjective,/at͡sida/,ɶpϕybɶ,sour
1503,扩大,zh-cn,verb,/kʰuɔ˥˩ ta˥˩/,puɔpɶ,expand,멀겋다,ko,noun,/mʌ̹ɭɡʌ̹tʰa̠/,mɔɔpɶ,Mulberry
1504,bubur,id,adjective,/bubur/,bubur,porridge,chiabur,ro,noun,/kʲ̩̩abur/,pɶbur,kulak
1505,mooty,en,adjective,/ˈmuti/,mupy,mooty,aŭti,eo,noun,/auti/,ɶupy,Touch
1506,마법사,ko,verb,/ma̠bʌ̹ps͈a̠/,mɶbɔpϕɶ,Wizard,anunța,ro,noun,/anuntsa/,ɶmumpϕɶ,announce
1507,seeks,en,verb,/ˈsiks/,ϕypϕ,seeks,Diebs,de,noun,/ˈdiːps/,bypϕ,Thief
1508,sucht,de,verb,/ˈzʊxt/,βʊϕp,search for,augspurger,en,noun,/ˈaʊɡspɝɡɝ/,ɶʊϕp,augspurger
1509,탐색,ko,verb,/tʰa̠msʰɛ̝k̚/,pɶmϕœp,quest,abfährt,de,verb,/ˈʔapˌfɛɾt/,bɶpϕœp,leaving
1510,辩,zh-cn,verb,/pjɛn˥˩/,pœm,debate,cairn,en,adjective,/ˈkɛɹn/,pœm,cairn
1511,svingi,eo,verb,/svingi/,ϕβymby,swing,Burundi,de,noun,/ˈbuːɾʊndi/,buʊmby,Burundi
1512,방패,ko,verb,/pa̠ŋpʰɛ̝/,pɶmpœ,shield,名帖,zh-cn,noun,/mɪŋ˧˥ tʰjɛ˥˩/,mʏmpœ,Famous post
1513,산란,ko,adjective,/sʰa̠ɭɭa̠n/,ϕɶɶm,spawning,baian,ro,noun,/bajan/,bɶɶm,Baiana
1514,sanca,id,adjective,/santʃa/,ϕɶmpɶ,Sanca,传达,zh-cn,verb,/ʈʂʰwan˧˥ ta˧˥/,rɶmpɶ,convey
1515,扎根,zh-cn,verb,/ʈʂa˥˥ kən˥˥/,ɶpəm,Root,jucăm,ro,verb,/ʒukəm/,upəm,play
1516,tepat,id,adjective,/təpat/,pəpɶp,right,ajutat,ro,verb,/aʒutat/,ɶupɶp,helped
1517,ranks,en,verb,/ˈɹæŋks/,æmpϕ,ranks,janț,ro,noun,/ʒants/,ɶmpϕ,rim
1518,탐색,ko,verb,/tʰa̠msʰɛ̝k̚/,pɶmϕœp,quest,anisette,en,noun,/ˌænəˈsɛt/,æməϕœp,anisette
1519,seeks,en,verb,/ˈsiks/,ϕypϕ,seeks,bits,es,noun,/bits/,bypϕ,bits
1520,辩,zh-cn,verb,/pjɛn˥˩/,pœm,debate,Björn,de,noun,/ˈpjœɾn/,pœm,Björn
1521,tuko,eo,verb,/tuko/,pupo,towel,Tutor,de,noun,/ˈtuːtoɾ/,pupo,tutor
1522,수건,ko,verb,/sʰuɡʌ̹n/,ϕuɔm,Towel,dulong,en,noun,/ˈdjuɫɔŋ/,buɔm,dulong
1523,handuk,id,verb,/handuʔ/,rɶmbub,towel,danjub,en,noun,/ˈdændʒub/,bæmbub,danjub
1524,stimuliert,de,verb,/ʃtimuˈliːɾt/,pymulyp,stimulated,가톨릭,ko,adjective,/ka̠tʰo̞ɭʎik̚/,pɶpolyp,Catholic
1525,paced,en,verb,/ˈpeɪst/,pøʏϕp,paced,Christ,de,noun,/kʁɪst/,pβʏϕp,Christian
1526,진행하다,ko,verb,/t͡ɕinɦɛ̝ŋɦa̠da̠/,pϕymœmɶbɶ,Progress,bertenaga,id,adjective,/bərtənaga/,bərpəmɶbɶ,Powerful
1527,holten,de,verb,/ˈhɔltən/,rɔlpəm,pick up,abston,en,noun,/ˈæbstən/,æbϕpəm,abston
1528,降低,zh-cn,verb,/tɕjɑŋ˥˩ ti˥˥/,pϕɒmpy,reduce,asentí,es,verb,/asenˈti/,ɶϕømpy,nod
1529,menurunkan,id,adjective,/mənurunkan/,məmurumpɶm,Lowering,abastezcan,es,verb,/aβasteθkan/,ɶβɶϕpøϕpɶm,They supply
1530,mengisi,id,verb,/məŋisi/,məmyϕy,fill,聚乙烯,zh-cn,noun,/tɕy˥˩ i˨˩˦ ɕi˥˥/,pϕyyϕy,Polyethylene
1531,venal,en,adjective,/ˈvinəɫ/,βymə,venal,chingă,ro,adjective,/kʲ̩inɡə/,pymə,strap
1532,미소,ko,verb,/misʰo̞/,myϕo,smile,きしょー,ja,noun,/kiɕoː/,pyϕo,Contributionsover
1533,rideto,eo,verb,/rideto/,rybøpo,smile,advierto,es,adjective,/aðβjeɾto/,ɶββøpo,I warn
1534,tersenyum,id,verb,/tərsəɲum/,pərϕəmum,smile,게르마늄,ko,noun,/ke̞ɾɯma̠ɲjum/,pøumɶmum,germanium
1535,kembu,id,adjective,/kəmbu/,pəmbu,creel,Hindu,de,noun,/ˈhɪnˌdu/,rʏmbu,Hindu
1536,답장,ko,verb,/ta̠p̚t͡ɕ͈a̠ŋ/,pɶppϕɶm,reply,abolsan,es,verb,/aβolsan/,ɶβolϕɶm,abolsan.
1537,嘘をつく,ja,verb,/ɯsootsɯkɯ/,uϕoopϕupu,lie,含辛茹苦,zh-cn,verb,/xan˧˥ ɕɪn˥˥ ʐu˧˥ kʰu˨˩˦/,ϕɶmϕʏmupu,Complimentary
1538,creak,en,verb,/ˈkɹik/,pyp,creak,Kit,de,noun,/ˈkiːt/,pyp,Kit
1539,아프리카,ko,adjective,/a̠pʰɯɾikʰa̠/,ɶpuypɶ,Africa,abdica,es,adjective,/aβðika/,ɶββypɶ,abdication
1540,hefty,en,adjective,/ˈhɛfti/,rœϕpy,hefty,gusti,id,noun,/gusti/,buϕpy,Gusti.
1541,抛弃,zh-cn,verb,/pʰɑʊ˥˥ tɕʰi˥˩/,pɒʊpϕy,abandon,adopsi,id,noun,/adopsi/,ɶbopϕy,adoption
1542,采纳,zh-cn,verb,/tsʰaɪ˨˩˦ na˥˩/,pϕɶʏmɶ,adoption,Seminar,de,noun,/ˈzəmɪnaɽ/,βəmʏmɶ,seminar
1543,mengambil,id,verb,/məŋambil/,məmɶmbyl,take,Vestibül,de,noun,/ˈvɛstibyl/,βœϕpybyl,vestibule
1544,adoptieren,de,verb,/ʔɑdɔpˈtiːɾen/,bɒbɔppyøm,to adopt,acuantíen,es,verb,/akwanˈtien/,ɶprɶmpyøm,Aquantíen.
1545,채택하다,ko,verb,/t͡ɕʰɛ̝tʰɛ̝kʰa̠da̠/,pϕœpœpɶbɶ,choose,だから何だ,ja,noun,/dakaɾanaɴda/,bɶpɶɶmɶbɶ,So what is
1546,metro,en,verb,/ˈmɛˌtɹoʊ/,mœpoʊ,metro,人头,zh-cn,noun,/ʐən˧˥ tʰoʊ˧˥/,əmpoʊ,Manner
1547,supra,eo,adjective,/supra/,ϕuprɶ,upper,국화,ko,noun,/kukʰwa̠/,puprɶ,Chrysanthemum
1548,penutup,id,verb,/pənutup/,pəmupup,Closing,crescut,ro,verb,/kreskut/,prøϕpup,grown
1549,덮개,ko,verb,/tʌ̹p̚k͈ɛ̝/,pɔppœ,cover,Hightech,de,noun,/ˈhɪktɛç/,rʏppœ,High-tech
1550,覆盖,zh-cn,verb,/fu˥˩ kaɪ˥˩/,ϕupɶʏ,cover,Abtei,de,noun,/apˈtaɪ̯/,ɶppɶʏ,abbey
1551,stecken,de,verb,/ˈʃtɛkən/,pœpəm,stuck,吐根,zh-cn,verb,/tʰu˨˩˦ kən˥˥/,pupəm,Vomit
1552,berkubah,id,verb,/bərkubah/,bərpubɶr,vaulted,arhondar,ro,noun,/arhondar/,ɶrrombɶr,Arhongar
1553,퇴치,ko,verb,/tʰø̞t͡ɕʰi/,pøpϕy,Fading,alții,ro,noun,/altsij/,ɶlpϕy,others
1554,aborn,en,verb,/əˈbɔɹn/,əbɔm,aborn,아범,ko,adjective,/a̠bʌ̹m/,ɶbɔm,A naked
1555,abgerissen,de,verb,/ʔapgəˈɾɪszən/,bɶpbəʏϕβəm,tore off,abolitionism,en,noun,/ˌæbəˈɫɪʃəˌnɪzəm/,æbəʏəmʏβəm,abolitionism
1556,倾斜,zh-cn,verb,/tɕʰɪŋ˥˥ ɕjɛ˧˥/,pϕʏmϕœ,tilt,썩은새,ko,noun,/s͈ʌ̹ɡɯnsʰɛ̝/,ϕɔumϕœ,Rotten bird
1557,clued,en,verb,/ˈkɫud/,pub,clued,cub,ro,noun,/kub/,pub,cube
1558,견인,ko,verb,/kjʌ̹nin/,pɔmym,traction,baning,id,verb,/baniŋ/,bɶmym,Baning
1559,牵引,zh-cn,verb,/tɕʰjɛn˥˥ ɪn˨˩˦/,pϕœmʏm,Traction,acronym,en,noun,/ˈækɹənɪm/,æpəmʏm,acronym
1560,ditarik,id,verb,/ditariʔ/,bypɶryb,drawn,pokeweed,en,verb,/ˈpoʊˌkwid/,poʊpryb,pokeweed
1561,타이가,ko,adjective,/tʰa̠iɡa̠/,pɶyɶ,Taiga,gaja,eo,adjective,/gaia/,bɶyɶ,cheerful
1562,hoops,en,verb,/ˈhups/,rupϕ,hoops,ajuți,ro,noun,/aʒutsʲ/,ɶupϕ,help
1563,苎麻,zh-cn,verb,/ʈʂu˥˩ ma˧˥/,umɶ,Ramie,guma,ro,noun,/ɡuma/,umɶ,gum
1564,rami,id,verb,/rami/,rɶmy,hemp,cañí,es,noun,/kaˈɲi/,pɶmy,Cañí.
1565,casts,en,verb,/ˈkæsts/,pæϕpϕ,casts,Dochts,de,noun,/ˈdɔxts/,bɔϕpϕ,Wick
1566,gumpalan,id,verb,/gumpalan/,bumpɶlɶm,Clump,Einklang,de,noun,/ˈʔaenˌklaŋ/,bɶømplɶm,Harmony
1567,다섯,ko,adjective,/ta̠sʰʌ̹t̚/,pɶϕɔp,five,asphalt,en,noun,/ˈæsˌfɔɫt/,æϕϕɔp,asphalt
1568,bodoh,id,verb,/bodoh/,bobor,stupid,arbor,ro,noun,/arbor/,ɶrbor,tree
1569,goofy,en,verb,/ˈɡufi/,uϕy,goofy,储蓄,zh-cn,noun,/ʈʂʰu˧˥ ɕy˥˩/,uϕy,Savings
1570,형성,ko,verb,/çjʌ̹ŋsʰʌ̹ŋ/,ɔmϕɔm,formation,Ichform,de,noun,/ˈʔɪçfɔɾm/,bʏϕɔm,Ichform
1571,terbuka,id,verb,/tərbuka/,pərbupɶ,open,２０日,ja,noun,/hatsɯka/,rɶpϕupɶ,20 days
1572,evidenta,eo,verb,/evidenta/,øβybømpɶ,obvious,alabangka,id,noun,/alabaŋka/,ɶlɶbɶmpɶ,Alalake.
1573,overt,en,verb,/ˈoʊvɝt/,oʊβp,overt,Burg,de,noun,/bʊʁk/,bʊβp,Castle
1574,죄송합니다,ko,verb,/t͡ɕø̞sʰo̞ŋɦa̠mnida̠/,pϕøϕomɶmmybɶ,Sorry,antidioksida,id,noun,/antidioʔsida/,ɶmpybyobϕybɶ,Antidioxide
1575,hikes,en,verb,/ˈhaɪks/,rɶʏpϕ,hikes,Berichts,de,noun,/bəˈɾɪçts/,bəʏpϕ,Report
1576,wacko,en,verb,/ˈwækoʊ/,ræpoʊ,wacko,人头,zh-cn,noun,/ʐən˧˥ tʰoʊ˧˥/,əmpoʊ,Manner
1577,바보,ko,verb,/pa̠bo̞/,pɶbo,Fool,baboi,ro,noun,/baboj/,bɶbo,grimalkin
1578,chump,en,verb,/ˈtʃəmp/,pəmp,chump,Bernd,de,noun,/bəˈɾnt/,bəmp,Bernd
1579,gewandt,de,verb,/ɡəˈvant/,əβɶmp,skilled,acant,ro,adjective,/akant/,ɶpɶmp,acanthus
1580,wooed,en,adjective,/ˈwud/,rub,wooed,rugi,ro,,/rudʒʲ/,rub,supplications
1581,afikso,eo,verb,/afikso/,ɶϕypϕo,affix,anexó,es,verb,/aneˈkso/,ɶmøpϕo,annexed
1582,부착,ko,verb,/put͡ɕʰa̠k̚/,pupϕɶp,Attach,bangsat,id,noun,/baŋsat/,bɶmϕɶp,Bangsat
1583,oases,en,verb,/oʊˈeɪsiz/,oʊøʏϕyβ,oases,adulcid,es,verb,/aðulθið/,ɶβulϕyβ,adulthood
1584,oazo,eo,verb,/oazo/,oɶβo,oasis,agradó,es,verb,/aɣɾaˈðo/,ɶɶβo,liking
1585,teduh,id,adjective,/təduh/,pəbur,shady,chiabur,ro,noun,/kʲ̩̩abur/,pɶbur,kulak
1586,陰気,ja,adjective,/iɴki/,ypy,Violent,이끼,ko,noun,/ik͈i/,ypy,Moss
1587,ombra,eo,adjective,/ombra/,ombrɶ,shady,cakra,id,noun,/tʃaʔra/,pɶbrɶ,Cakra.
1588,아즈방,ko,verb,/a̠d͡ʑɯba̠ŋ/,ɶbβubɶm,Azu room,abieldan,es,verb,/aβjeldan/,ɶβølbɶm,Abieldan.
1589,razi,eo,verb,/razi/,rɶβy,shave,cadí,es,noun,/kaˈði/,pɶβy,cadi
1590,mencukur,id,verb,/məntʃukur/,məmpupur,shave,cauciucuri,ro,noun,/kautʃ̩ukurʲ/,pɶupupur,tires
1591,깎다,ko,verb,/k͈a̠k̚t͈a̠/,pɶppɶ,cut,boccea,ro,noun,/boktʃ̩a/,boppɶ,bundle
1592,rasieren,de,verb,/ɾɑˈziːɾen/,ɒβyøm,shave,abriguen,es,verb,/aβɾiɣen/,ɶβyøm,Hopefully
1593,preta,eo,adjective,/preta/,prøpɶ,ready,abierta,es,adjective,/aβjeɾta/,ɶβøpɶ,open
1594,ready,en,adjective,/ˈɹɛdi/,œby,ready,애비,ko,noun,/ɛ̝bi/,œby,Abby
1595,siap,id,adjective,/siap/,ϕyɶp,Ready,diac,ro,noun,/diak/,byɶp,diac
1596,ketangkasan,id,verb,/kətaŋkasan/,pəpɶmpɶϕɶm,dexterity,不厌其烦,zh-cn,verb,/pu˧˥ jɛn˥˩ tɕʰi˧˥ fan˧˥/,puœmpϕyϕɶm,Not tireless
1597,기교,ko,verb,/kiɡjo/,pyo,artifice,ĉio,eo,noun,/t͡ʃio/,pyo,everything
1598,양조장,ko,verb,/ja̠ŋd͡ʑo̞d͡ʑa̠ŋ/,ɶmbβobβɶm,brewery,abarataban,es,verb,/aβaɾataβan/,ɶβɶɶpɶβɶm,Cottage
1599,meant,en,verb,/ˈmɛnt/,mœmp,meant,Camp,de,noun,/kɛmp/,pœmp,Camp
1600,berarti,id,verb,/bərarti/,bərɶrpy,mean,alporti,eo,verb,/alporti/,ɶlporpy,to bring
1601,gemeint,de,verb,/gəˈmaent/,bəmɶømp,meant,aderent,ro,noun,/aderent/,ɶbørømp,adherent
1602,그만큼,ko,verb,/kɯma̠nkxɯm/,pumɶmpϕum,that much,bevorzugen,de,verb,/ˌbəˈfoːɐ̯tsuːɡn/,bəϕoɐpϕum,to prefer
1603,malforta,eo,adjective,/malforta/,mɶlϕorpɶ,weak,colportaj,ro,noun,/kolportaʒ/,polporpɶ,canvassing
1604,sah,id,adjective,/sah/,ϕɶr,legitimate,far,ro,noun,/far/,ϕɶr,lighthouse
1605,蕾丝,zh-cn,verb,/leɪ˨˩˦ sɯ˥˥/,løʏϕu,Lace,kaifu,en,noun,/ˈkaɪˌfu/,pɶʏϕu,kaifu
1606,반란,ko,verb,/pa̠ɭɭa̠n/,pɶɶm,Rebellion,发展,zh-cn,verb,/fa˥˥ ʈʂan˨˩˦/,ϕɶɶm,development of
1607,레닌,ko,adjective,/ɾe̞nin/,ømym,Lenin,amín,es,noun,/aˈmin/,ɶmym,amine
1608,renin,en,adjective,/ˈɹinən/,yməm,renin,丈人,zh-cn,noun,/ʈʂɑŋ˥˩ ʐən˧/,ɒməm,Bother
1609,극단론자,ko,adjective,/kɯk̚t͈a̠ɭɭo̞nd͡ʑa̠/,puppɶombβɶ,extremist,がじゃがじゃ,ja,noun,/gadʑagadʑa/,bɶbβɶbɶbβɶ,Well
1610,挥,zh-cn,verb,/xweɪ˥˥/,ϕrøʏ,Wave,airway,en,noun,/ˈɛɹˌweɪ/,œrøʏ,airway
1611,uzi,eo,verb,/uzi/,uβy,to use,groovy,en,adjective,/ˈɡɹuvi/,uβy,groovy
1612,wield,en,verb,/ˈwiɫd/,ryb,wield,rid,ro,noun,/rid/,ryb,wrinkle
1613,휘두르다,ko,verb,/hɥiduɾɯda̠/,rybuubɶ,wield,senduba,eo,noun,/senduba/,ϕømbubɶ,outbug
1614,요정,ko,adjective,/jod͡ʑʌ̹ŋ/,obβɔm,fairy,devaughn,en,noun,/ˈdɛvɔn/,bœβɔm,devaughn
1615,sykes,en,verb,/ˈsaɪks/,ϕɶʏpϕ,sykes,Berichts,de,noun,/bəˈɾɪçts/,bəʏpϕ,Report
1616,아슬,ko,verb,/a̠sʰɯɭ/,ɶϕu,Crab,ＲＡＳ,ja,noun,/ɾasɯ/,ɶϕu,Ras
1617,bau,id,verb,/bau/,bɶu,smell,baŭ,eo,verb,/bau/,bɶu,ba
1618,臭い,ja,adjective,/kɯsai/,puϕɶy,odor,言下之意,zh-cn,verb,/jɛn˧˥ ɕja˥˩ ʈʂɚ˥˥ i˥˩/,œmϕɶy,Speech
1619,闻,zh-cn,verb,/uən˧˥/,uəm,smell,ewan,en,adjective,/ˈjuən/,uəm,ewan
1620,mooty,en,adjective,/ˈmuti/,mupy,mooty,ＦＰ,ja,noun,/eɸɯpiː/,øupy,Fp
1621,snail,en,verb,/ˈsneɪɫ/,ϕmøʏ,snail,妩媚,zh-cn,verb,/u˨˩˦ meɪ˥˩/,umøʏ,charming
1622,달팽이,ko,verb,/ta̠ɭpʰɛ̝ŋi/,pɶpœmy,snail,ankeney,en,noun,/əŋˈkɛni/,əmpœmy,ankeney
1623,heliko,eo,verb,/heliko/,rølypo,snail,あと一歩,ja,noun,/atoipːo/,ɶpoypo,One step
1624,siput,id,verb,/siput/,ϕypup,snail,bătut,ro,verb,/bətut/,bəpup,beaten
1625,creak,en,verb,/ˈkɹik/,pyp,creak,chip,es,verb,/tʃip/,pyp,chip
1626,짜다,ko,verb,/t͡ɕ͈a̠da̠/,pϕɶbɶ,salty,Akada,eo,noun,/akada/,ɶpɶbɶ,Akada
1627,menipu,id,adjective,/mənipu/,məmypu,Deep down,Manitu,de,noun,/ˈmɑːnitu/,mɒmypu,Manitu
1628,웃음,ko,verb,/usʰɯm/,uϕum,laugh,assume,en,verb,/əˈsum/,əϕum,assume
1629,tertawa,id,verb,/tərtawa/,pərpɶrɶ,laugh,amploarea,ro,noun,/amplŏarĕa/,ɶmplɶrɶ,extent
1630,cacingan,id,verb,/tʃatʃiŋan/,pɶpymɶm,Worms,agarinean,ro,adjective,/aɡarinĕan/,ɶɶrymɶm,Agararean
1631,hardy,en,adjective,/ˈhɑɹdi/,rɒby,hardy,Kadi,de,noun,/ˈkɑːdi/,pɒby,Kadi
1632,kuat,id,adjective,/kuat/,puɶp,strong,buiac,ro,noun,/bujak/,buɶp,lungs
1633,자아,ko,verb,/t͡ɕa̠a̠/,pϕɶɶ,Ego,お皿,ja,noun,/osaɾa/,oϕɶɶ,The dishes
1634,选择,zh-cn,verb,/ɕɥœn˨˩˦ tsɤ˧˥/,ϕœmpϕo,select,aboco,eo,adjective,/abot͡so/,ɶbopϕo,Aboco
1635,kamu,id,adjective,/kamu/,pɶmu,you,baniu,ro,adjective,/banju/,bɶmu,money
1636,약속,ko,adjective,/ja̠ks͈o̞k̚/,ɶpϕop,Appointment,besot,id,verb,/bəsot/,bəϕop,scraped
1637,kesetiaan,id,adjective,/kəsətiaʔan/,pəϕəpyɶbɶm,loyalty,acostumbran,es,verb,/akostumbɾan/,ɶpoϕpumbɶm,Tecus
1638,ストイック,ja,adjective,/sɯtoikːɯ/,ϕupoypu,stoic,귀뚤귀뚤,ko,noun,/kɥit͈uɭɡɥit͈uɭ/,pypuypu,Jacho
1639,anjing,id,verb,/andʒiŋ/,ɶmbym,dog,feding,ro,noun,/fedinɡ/,ϕøbym,fading
1640,hetzen,de,verb,/ˈhɛtsən/,rœpϕəm,rush,dansăm,ro,verb,/dansəm/,bɶmϕəm,we Dance
1641,karangan,id,verb,/karaŋan/,pɶrɶmɶm,essay,agarinean,ro,adjective,/aɡarinĕan/,ɶɶrymɶm,Agararean
1642,essay,en,verb,/ˈɛˌseɪ/,œϕøʏ,essay,乌黑,zh-cn,verb,/u˥˥ xeɪ˥˥/,uϕøʏ,Dark black
1643,수필,ko,verb,/sʰupʰiɭ/,ϕupy,essay,不敌,zh-cn,verb,/pu˥˩ ti˧˥/,pupy,Lose
1644,bagus,id,adjective,/bagus/,bɶbuϕ,very nice,Argus,de,noun,/ˈʔaɾgus/,bɶbuϕ,Argus
1645,nifty,en,adjective,/ˈnɪfti/,mʏϕpy,nifty,gusti,id,noun,/gusti/,buϕpy,Gusti.
1646,schälen,de,verb,/ˈʃɛːlən/,œləm,peel,alem,id,verb,/aləm/,ɶləm,spoiled
1647,ぶらつく,ja,verb,/bɯɾatsɯkɯ/,buɶpϕupu,Hang,光秃秃,zh-cn,noun,/kwɑŋ˥˥ tʰu˥˥ tʰu˥˥/,prɒmpupu,Bare
1648,membuang,id,verb,/məmbuaŋ/,məmbuɶm,throw away,간드랑,ko,noun,/ka̠ndɯɾa̠ŋ/,pɶmbuɶm,Crank
1649,mencoba,id,verb,/məntʃoba/,məmpobɶ,try,analoga,eo,noun,/analoga/,ɶmɶlobɶ,Analog
1650,versucht,de,verb,/fɛːɐ̯ˈzʊxt/,ϕœɐβʊϕp,tries,armagost,en,noun,/ɑɹˈmɑɡoʊst/,ɒmɒoʊϕp,armagost
1651,무너지다,ko,adjective,/munʌ̹d͡ʑida̠/,mumɔbβybɶ,fallen,３Ｄ映画,ja,noun,/saɴdeiːeiga/,ϕɶbøyøybɶ,3D movie
1652,守る,ja,verb,/mamoɾɯ/,mɶmou,protect,꼬모르,ko,verb,/k͈o̞mo̞ɾɯ/,pomou,Come
1653,keeps,en,verb,/ˈkips/,pypϕ,keeps,chix,ro,adjective,/kʲ̩iks/,pypϕ,flop
1654,팬,ko,verb,/pʰɛ̝n/,pœm,Pan,Björn,de,noun,/ˈpjœɾn/,pœm,Björn
1655,접촉,ko,verb,/t͡ɕʌ̹p̚t͡ɕʰo̞k̚/,pϕɔppϕop,contact,durchzog,de,verb,/ˈdʊɾtstsok/,bʊpϕpϕop,pull through
1656,menyentuh,id,verb,/məɲəntuh/,məməmpur,touch,cauciucuri,ro,noun,/kautʃ̩ukurʲ/,pɶupupur,tires
1657,touch,en,verb,/ˈtətʃ/,pəp,touch,kep,id,noun,/kəp/,pəp,Kep.
1658,berühren,de,verb,/bəˈɾyɾən/,bəyəm,touch,伎人,zh-cn,noun,/tɕi˥˩ ʐən˧˥/,pϕyəm,Trick
1659,接する,ja,verb,/sesːɯɾɯ/,ϕøϕuu,Touch,sisulu,en,verb,/sɪˈsuɫu/,ϕʏϕuu,sisulu
1660,触碰,zh-cn,verb,/ʈʂʰu˥˩ pʰɤŋ˥˩/,upom,Touch,류통,ko,noun,/ɾjutʰo̞ŋ/,upom,Ryuton
1661,saingan,id,adjective,/saiŋan/,ϕɶymɶm,rival,且慢,zh-cn,verb,/tɕʰjɛ˨˩˦ man˥˩/,pϕœmɶm,And slow
1662,하류,ko,verb,/ha̠ɾju/,rɶu,downstream,rayu,id,noun,/raju/,rɶu,Rayu.
