,word,collocation_id,collocation_word,collocation_relation
11201,Son,4082968,son clarence,N:nn:N
11202,Son,4082997,possession of son,N:prep:N
11203,Son,4082996,son of Áedán,N:prep:N
11204,Son,4082995,son of the violinist,N:prep:N
11205,Son,4082994,son rejoice,V:subj:N
11206,Son,4082993,inheritance in the son,N:prep:N
11207,Son,4082992,son of the d.,N:prep:N
11208,Son,4082991,son guido,N:nn:N
11209,Son,4082990,peredur son,N:nn:N
11210,Son,4082989,divine son,N:mod:A
11211,Son,4082988,son of boleslaw,N:prep:N
11212,Son,4082987,son of the composer,N:prep:N
11213,Son,4082986,attitude towards son,N:prep:N
11214,Son,4082985,son james vi,N:nn:N
11215,Son,4082984,son humphrey,N:nn:N
11216,Son,4082983,son of politician,N:prep:N
11217,Son,4083015,son kripa,N:nn:N
11218,Son,4083014,son haemon,N:nn:N
11219,Son,4083013,son of troy,N:prep:N
11220,Son,4083012,son of seigneur,N:prep:N
11221,Son,4083011,son of the footballer,N:prep:N
11222,Son,4083010,son of polybus,N:prep:N
11223,Son,4083009,son emperor,N:nn:N
11224,Son,4083008,to play son of character,V:obj+prep:N
11225,Son,4083007,son of pavlicheff,N:prep:N
11226,Son,4083006,london with son,N:prep:N
11227,Son,4083005,to forbid son,V:obj:N
11228,Son,4083004,son of the charles,N:prep:N
11229,Son,4083003,son steal,V:subj:N
11230,Son,4083002,son wilfred,N:nn:N
11231,Son,4083001,son of john campbell,N:prep:N
11232,Son,4083000,to appear as son,V:prep:N
11233,Son,4082999,wandering son,N:nn:N
11234,Son,4082998,interest in son,N:prep:N
11235,Son,4083031,to transfer to son,V:prep:N
11236,Son,4083030,to bring him son,V:obj1+2:N
11237,Son,4083029,christ as the son,N:prep:N
11238,Son,4083028,mercy on son,N:prep:N
11239,Son,4083027,son of erebus,N:prep:N
11240,Son,4083026,to return with son,V:prep:N
11241,Son,4083025,son of crassus,N:prep:N
11242,Son,4083024,son of the congressman,N:prep:N
11243,Son,4083023,son of the inventor,N:prep:N
11244,Son,4083022,son create,V:subj:N
11245,Son,4083021,son of ravana,N:prep:N
11246,Son,4083020,son of employer,N:prep:N
11247,Son,4083019,to endue son with energy,V:obj+prep:N
11248,Son,4083018,daughter of the son,N:prep:N
11249,Son,4083017,son kenneth,N:nn:N
11250,Son,4083016,son own,V:subj:N
11251,Son,4083046,baptism of son,N:prep:N
11252,Son,4083045,to leave fortune to son,V:obj+prep:N
11253,Son,4083044,to befall son,V:obj:N
11254,Son,4083043,son drive,V:subj:N
11255,Son,4083042,son in family,N:prep:N
11256,Son,4083041,to name son charles,V:obj1+2:N
11257,Son,4083040,to name son jack,V:obj1+2:N
11258,Son,4083039,berlin as the son,N:prep:N
11259,Son,4083038,son of ferdinand iii,N:prep:N
11260,Son,4083037,to betroth her unto son,V:obj+prep:N
11261,Son,4083036,son keep,V:subj:N
11262,Son,4083035,son hidetada,N:nn:N
11263,Son,4083034,son of the policeman,N:prep:N
11264,Son,4083033,daughter for son,N:prep:N
11265,Son,4083032,son yuri,N:nn:N
11266,Son,4083064,to permit son,V:obj:N
11267,Son,4083063,anxiety about son,N:prep:N
11268,Son,4083062,jesus as son,N:prep:N
11269,Son,4083061,son of eni,N:prep:N
11270,Son,4083060,soldier son,N:nn:N
11271,Son,4083059,son of albion,N:prep:N
11272,Son,4083058,son kneel,V:subj:N
11273,Son,4083057,to assassinate son,V:obj:N
11274,Son,4083056,son of manuel,N:prep:N
11275,Son,4083055,son joseph ii,N:nn:N
11276,Son,4083054,to pierce son of pandu,V:obj+prep:N
11277,Son,4083053,warlike son,N:mod:A
11278,Son,4083052,son of loki,N:prep:N
11279,Son,4083051,son paolo,N:nn:N
11280,Son,4083050,son damian,N:nn:N
11281,Son,4083049,to pass son baronet,V:obj1+2:N
11282,Son,4083048,son of the tycoon,N:prep:N
11283,Son,4083047,son redeem,V:subj:N
11284,Son,4083073,son engage,V:subj:N
11285,Son,4083072,son of charles lindbergh,N:prep:N
11286,Son,4083071,to name son david,V:obj1+2:N
11287,Son,4083070,to send son to oxford,V:obj+prep:N
11288,Son,4083069,to bless he with son,V:obj+prep:N
11289,Son,4083068,to introduce to son,V:prep:N
11290,Son,4083067,son rupert,N:nn:N
11291,Son,4083066,son of ralph,N:prep:N
11292,Son,4083065,son lewis,N:nn:N
11293,Son,4083092,son of manasses,N:prep:N
11294,Son,4083091,to have son by husband,V:obj+prep:N
11295,Son,4083090,son britannicus,N:nn:N
11296,Son,4083089,son of nathanias,N:prep:N
11297,Son,4083088,son resist,V:subj:N
11298,Son,4083087,son of riangabair,N:prep:N
11299,Son,4083086,son of ivor,N:prep:N
11300,Son,4083085,son desire,V:subj:N
11301,Son,4083084,son of the pig,N:prep:N
11302,Son,4083083,son of witless,N:prep:N
11303,Son,4083082,son of josedec,N:prep:N
11304,Son,4083081,son new york,N:nn:N
11305,Son,4083080,to betray son,V:obj:N
11306,Son,4083079,son of jephone,N:prep:N
11307,Son,4083078,son jeffrey,N:nn:N
11308,Son,4083077,son bill,N:nn:N
11309,Son,4083076,regency for son,N:prep:N
11310,Son,4083075,si son,N:nn:N
11311,Son,4083074,son of robert iii,N:prep:N
11312,Son,4083110,son edinburgh,N:nn:N
11313,Son,4083109,son of aristomachus,N:prep:N
11314,Son,4083108,to restore son to him,V:obj+prep:N
11315,Son,4083107,son charles ii,N:nn:N
11316,Son,4083106,mind-born son,N:mod:A
11317,Son,4083105,son of hamor,N:prep:N
11318,Son,4083104,son lucas,N:nn:N
11319,Son,4083103,son feodor,N:nn:N
11320,Son,4083102,son christian,N:nn:N
11321,Son,4083101,son colin,N:nn:N
11322,Son,4083100,son wolfgang,N:nn:N
11323,Son,4083099,son by him,N:prep:N
11324,Son,4083098,son of nathaniel,N:prep:N
11325,Son,4083097,son of philip stanhope,N:prep:N
11326,Son,4083096,son of godfrey,N:prep:N
11327,Son,4083095,son of the retainer,N:prep:N
11328,Son,4083094,dans son,N:nn:N
11329,Son,4083093,son of the clergy,N:prep:N
11330,Son,4083120,son of moses,N:prep:N
11331,Son,4083119,son tippu sultan,N:nn:N
11332,Son,4083118,son of the writer,N:prep:N
11333,Son,4083117,son harald,N:nn:N
11334,Son,4083116,to groom son,V:obj:N
11335,Son,4083115,son gratian,N:nn:N
11336,Son,4083114,son of tokugawa ieyasu,N:prep:N
11337,Son,4083113,real life son,N:nn:N
11338,Son,4083112,son in the war,N:prep:N
11339,Son,4083111,son lee,N:nn:N
11340,Son,4083136,son of panda,N:prep:N
11341,Son,4083135,son of uranus,N:prep:N
11342,Son,4083134,son of phyleus,N:prep:N
11343,Son,4083133,son nicky,N:nn:N
11344,Son,4083132,dukedom by son,N:prep:N
11345,Son,4083131,son of louis viii,N:prep:N
11346,Son,4083130,to take place of son,V:obj+prep:N
11347,Son,4083129,idiot son,N:nn:N
11348,Son,4083128,son of codrus,N:prep:N
11349,Son,4083127,son alberto,N:nn:N
11350,Son,4083126,son of anthony,N:prep:N
11351,Son,4083125,son of hunding,N:prep:N
11352,Son,4083124,help of son,N:prep:N
11353,Son,4083123,son humayun,N:nn:N
11354,Son,4083122,son ephraim,N:nn:N
11355,Son,4083121,son ross,N:nn:N
11356,Son,4083152,son of john hamilton,N:prep:N
11357,Son,4083151,jesus son,N:nn:N
11358,Son,4083150,to reconcile with son,V:prep:N
11359,Son,4083149,aker as the son,N:prep:N
11360,Son,4083148,to leave son in care,V:obj+prep:N
11361,Son,4083147,to acknowledge son,V:obj:N
11362,Son,4083146,gartnait son,N:nn:N
11363,Son,4083145,to beget son of father,V:obj+prep:N
11364,Son,4083144,son maketh,N:nn:N
11365,Son,4083143,to restore to son,V:prep:N
11366,Son,4083142,son of the sheriff,N:prep:N
11367,Son,4083141,son of leopold ii,N:prep:N
11368,Son,4083140,son with the father,N:prep:N
11369,Son,4083139,reference to the son,N:prep:N
11370,Son,4083138,son of erc,N:prep:N
11371,Son,4083137,son distinguish,V:subj:N
11372,Son,4083172,son of the jurist,N:prep:N
11373,Son,4083171,son of venus,N:prep:N
11374,Son,4083170,son of francis seymour-conway,N:prep:N
11375,Son,4083169,son of victor,N:prep:N
11376,Son,4083168,son at neponset,N:prep:N
11377,Son,4083167,to drink blood of son,V:obj+prep:N
11378,Son,4083166,son charley,N:nn:N
11379,Son,4083165,son dmitri,N:nn:N
11380,Son,4083164,to kill son in crash,V:obj+prep:N
11381,Son,4083163,son of the convent,N:prep:N
11382,Son,4083162,son of tom,N:prep:N
11383,Son,4083161,to deprive of son,V:prep:N
11384,Son,4083160,son of philip iii,N:prep:N
11385,Son,4083159,to make acquaintance of son,V:obj+prep:N
11386,Son,4083158,to base on son,V:prep:N
11387,Son,4083157,son of womb,N:prep:N
11388,Son,4083156,son of mannus,N:prep:N
11389,Son,4083155,son mohammed,N:nn:N
11390,Son,4083154,son of the rancher,N:prep:N
11391,Son,4083153,son of the contractor,N:prep:N
11392,Son,4083192,son fleance,N:nn:N
11393,Son,4083191,son dhananjaya,N:nn:N
11394,Son,4083190,promising son,N:mod:A
11395,Son,4083189,son drink,V:subj:N
11396,Son,4083188,son gunnar,N:nn:N
11397,Son,4083187,to name son richard,V:obj1+2:N
11398,Son,4083186,son ethan,N:nn:N
11399,Son,4083185,son of the united empire loyalist,N:prep:N
11400,Son,4083184,son of henry howard,N:prep:N
11401,Son,4083183,to have son of her,V:obj+prep:N
11402,Son,4083182,to place son,V:obj:N
11403,Son,4083181,son of the pink panther,N:prep:N
11404,Son,4083180,son of maximilian,N:prep:N
11405,Son,4083179,supposed son,N:mod:A
11406,Son,4083178,son of woden,N:prep:N
11407,Son,4083177,hand of the son,N:prep:N
11408,Son,4083176,son of charles iii,N:prep:N
11409,Son,4083175,son of emperor wu,N:prep:N
11410,Son,4083174,son eddie,N:nn:N
11411,Son,4083173,son murchad,N:nn:N
11412,Son,4083202,son friedrich,N:nn:N
11413,Son,4083201,front of son,N:prep:N
11414,Son,4083200,son ernie,N:nn:N
11415,Son,4083199,to claim him as son,V:obj+prep:N
11416,Son,4083198,son shall,N:nn:N
11417,Son,4083197,son of cynan,N:prep:N
11418,Son,4083196,son of robert guiscard,N:prep:N
11419,Son,4083195,son arnold,N:nn:N
11420,Son,4083194,son of giovanni,N:prep:N
11421,Son,4083193,to send son in likeness,V:obj+prep:N
11422,Son,4083217,son jardin,N:nn:N
11423,Son,4083216,power to son,N:prep:N
11424,Son,4083215,kakutsthas son,N:nn:N
11425,Son,4083214,resemblance to son,N:prep:N
11426,Son,4083213,to speak of son,V:obj:N
11427,Son,4083212,dissolute son,N:mod:A
11428,Son,4083211,son childebert,N:nn:N
11429,Son,4083210,son of nefermaat,N:prep:N
11430,Son,4083209,son of the loyalist,N:prep:N
11431,Son,4083208,son of onias,N:prep:N
11432,Son,4083207,to carry off son,V:obj:N
11433,Son,4083206,son of meru,N:prep:N
11434,Son,4083205,bærum as the son,N:prep:N
11435,Son,4083204,son of shafou,N:prep:N
11436,Son,4083203,son sanjeev kohli,N:nn:N
11437,Son,4083242,son do well,V:subj:N
11438,Son,4083241,son of alexander hamilton,N:prep:N
11439,Son,4083240,son of enlil,N:prep:N
11440,Son,4083239,son rudolph,N:nn:N
11441,Son,4083238,throne for son,N:prep:N
11442,Son,4083237,son of azariah,N:prep:N
11443,Son,4083236,existence of the son,N:prep:N
11444,Son,4083235,remains of son,N:prep:N
11445,Son,4083234,to commit son suicide,V:obj1+2:N
11446,Son,4083233,love with the son,N:prep:N
11447,Son,4083232,son of angiras,N:prep:N
11448,Son,4083231,son alec,N:nn:N
11449,Son,4083230,son rené,N:nn:N
11450,Son,4083229,to bear family son,V:obj1+2:N
11451,Son,4083228,son donate,V:subj:N
11452,Son,4083227,son pippin,N:nn:N
11453,Son,4083226,son of yayati,N:prep:N
11454,Son,4083225,to watch son,V:obj:N
11455,Son,4083224,son craig,N:nn:N
11456,Son,4083223,son assist,V:subj:N
11457,Son,4083222,son of thyestes,N:prep:N
11458,Son,4083221,son gerard,N:nn:N
11459,Son,4083220,to punish son,V:obj:N
11460,Son,4083219,son of the winner,N:prep:N
11461,Son,4083218,son frederick ii,N:nn:N
11462,Son,4083259,to betroth son,V:obj:N
11463,Son,4083258,fortune to son,N:prep:N
11464,Son,4083257,son of barachias,N:prep:N
11465,Son,4083256,son gather,V:subj:N
11466,Son,4083255,son of saphan,N:prep:N
11467,Son,4083254,son of kohath,N:prep:N
11468,Son,4083253,to lose son in battle,V:obj+prep:N
11469,Son,4083252,loveth son,N:nn:N
11470,Son,4083251,son theodosius,N:nn:N
11471,Son,4083250,godmother to son,N:prep:N
11472,Son,4083249,to confer on son,V:prep:N
11473,Son,4083248,son alfonso ii,N:nn:N
11474,Son,4083247,son of bajazet,N:prep:N
11475,Son,4083246,son archie,N:nn:N
11476,Son,4083245,son of virochana,N:prep:N
11477,Son,4083244,son faisal,N:nn:N
11478,Son,4083243,son of archibald campbell,N:prep:N
11479,Son,4083276,son of john shakespeare,N:prep:N
11480,Son,4083275,to speak about son,V:prep:N
11481,Son,4083274,son of ramesses ii,N:prep:N
11482,Son,4083273,to superintend education of son,V:obj+prep:N
11483,Son,4083272,son chemin,N:nn:N
11484,Son,4083271,son of peisistratos,N:prep:N
11485,Son,4083270,son of the viceroy,N:prep:N
11486,Son,4083269,spendthrift son,N:mod:A
11487,Son,4083268,step son,N:nn:N
11488,Son,4083267,son of vena,N:prep:N
11489,Son,4083266,son in the faith,N:prep:N
11490,Son,4083265,son seleucus,N:nn:N
11491,Son,4083264,son sammy,N:nn:N
11492,Son,4083263,son of edwin,N:prep:N
11493,Son,4083262,son honorius,N:nn:N
11494,Son,4083261,son of semele,N:prep:N
11495,Son,4083260,to teach son art,V:obj1+2:N
11496,Son,4083291,to present husband with son,V:obj+prep:N
11497,Son,4083290,son of the wilderness,N:prep:N
11498,Son,4083289,son of john iii,N:prep:N
11499,Son,4083288,son of ahicam,N:prep:N
11500,Son,4083287,son of henry vii,N:prep:N
11501,Son,4083286,son of thomas butler,N:prep:N
11502,Son,4083285,son paris,N:nn:N
11503,Son,4083284,son of cerda,N:prep:N
11504,Son,4083283,son by the daughter,N:prep:N
11505,Son,4083282,to divide land among son,V:obj+prep:N
11506,Son,4083281,son bury,V:subj:N
11507,Son,4083280,to stay with son,V:prep:N
11508,Son,4083279,son of remaliah,N:prep:N
11509,Son,4083278,to chastise son,V:obj:N
11510,Son,4083277,son of the serpent,N:prep:N
11511,Son,4083310,son of slave,N:prep:N
11512,Son,4083309,to leave property to son,V:obj+prep:N
11513,Son,4083308,letter from the son,N:prep:N
11514,Son,4083307,son of king henry ii,N:prep:N
11515,Son,4083306,son get into,V:subj:N
11516,Son,4083305,son of thine,N:prep:N
11517,Son,4083304,son viz,N:nn:N
11518,Son,4083303,to speak word against son,V:obj+prep:N
11519,Son,4083302,son bindusara,N:nn:N
11520,Son,4083301,son go to war,V:subj:N
11521,Son,4083300,fate of the son,N:prep:N
11522,Son,4083299,to accept him as son,V:obj+prep:N
11523,Son,4083298,to install son on throne,V:obj+prep:N
11524,Son,4083297,son of helcias,N:prep:N
11525,Son,4083296,son angantyr,N:nn:N
11526,Son,4083295,son roger de breteuil,N:nn:N
11527,Son,4083294,to nurse son,V:obj:N
11528,Son,4083293,kuiks son,N:nn:N
11529,Son,4083292,son li weiyue,N:nn:N
11530,Son,4083332,son basil,N:nn:N
11531,Son,4083331,kindness to son,N:prep:N
11532,Son,4083330,to introduce son,V:obj:N
11533,Son,4083329,son dafydd,N:nn:N
11534,Son,4083328,son of erbin,N:prep:N
11535,Son,4083327,son of conn,N:prep:N
11536,Son,4083326,son of the sea,N:prep:N
11537,Son,4083325,son of vrihaspati,N:prep:N
11538,Son,4083324,career for son,N:prep:N
11539,Son,4083323,sake of the son,N:prep:N
11540,Son,4083322,to poison son,V:obj:N
11541,Son,4083321,son of john hope,N:prep:N
11542,Son,4083320,to engage she to son,V:obj+prep:N
11543,Son,4083319,son until the death,N:prep:N
11544,Son,4083318,son of esau,N:prep:N
11545,Son,4083317,son of the seigneur,N:prep:N
11546,Son,4083316,profligate son,N:mod:A
11547,Son,4083315,to become wife of son,V:obj+prep:N
11548,Son,4083314,son of ecglaf,N:prep:N
11549,Son,4083313,son jarocho,N:nn:N
11550,Son,4083312,to name son robert,V:obj1+2:N
11551,Son,4083311,to act as tutor to son,V:obj+prep:N
11552,Son,4083348,son valentinian,N:nn:N
11553,Son,4083347,to descend upon son,V:prep:N
11554,Son,4083346,son come over,V:subj:N
11555,Son,4083345,son of jarasandha,N:prep:N
11556,Son,4083344,ninth son,N:mod:A
11557,Son,4083343,son of brutus,N:prep:N
11558,Son,4083342,son of prime minister,N:prep:N
11559,Son,4083341,son of vitahavya,N:prep:N
11560,Son,4083340,son of llywelyn,N:prep:N
11561,Son,4083339,son antiochus,N:nn:N
11562,Son,4083338,son li dan,N:nn:N
11563,Son,4083337,to apply to son,V:prep:N
11564,Son,4083336,son of colin campbell,N:prep:N
11565,Son,4083335,son urge,V:subj:N
11566,Son,4083334,son of iltutmish,N:prep:N
11567,Son,4083333,son of cosimo,N:prep:N
11568,Son,4083370,son of domnall,N:prep:N
11569,Son,4083369,son of agni,N:prep:N
11570,Son,4083368,son conor,N:nn:N
11571,Son,4083367,to hear from son,V:prep:N
11572,Son,4083366,son of beast,N:prep:N
11573,Son,4083365,son selim,N:nn:N
11574,Son,4083364,to betroth daughter to son,V:obj+prep:N
11575,Son,4083363,son tort,N:nn:N
11576,Son,4083362,son of tantalus,N:prep:N
11577,Son,4083361,to present with son,V:prep:N
11578,Son,4083360,son jonas,N:nn:N
11579,Son,4083359,son of thomas shakespeare,N:prep:N
11580,Son,4083358,son shapur,N:nn:N
11581,Son,4083357,son of benjamin franklin,N:prep:N
11582,Son,4083356,son of hur,N:prep:N
11583,Son,4083355,son depart,V:subj:N
11584,Son,4083354,son mordred,N:nn:N
11585,Son,4083353,acknowledged son,N:mod:A
11586,Son,4083352,son austin,N:nn:N
11587,Son,4083351,son cyrus,N:nn:N
11588,Son,4083350,son rhodri,N:nn:N
11589,Son,4083349,to love me as son,V:obj+prep:N
11590,Son,4083393,to claim descent from son,V:obj+prep:N
11591,Son,4083392,son jules,N:nn:N
11592,Son,4083391,to give her son,V:obj1+2:N
11593,Son,4083390,son bertrand,N:nn:N
11594,Son,4083389,son of neriah,N:prep:N
11595,Son,4083388,son vortimer,N:nn:N
11596,Son,4083387,friendship with son,N:prep:N
11597,Son,4083386,duty to son,N:prep:N
11598,Son,4083385,son seize,V:subj:N
11599,Son,4083384,son emile,N:nn:N
11600,Son,4083383,son james hamilton,N:nn:N
11601,Son,4083382,underage son,N:mod:A
11602,Son,4083381,son miguel,N:nn:N
11603,Son,4083380,son beg,V:subj:N
11604,Son,4083379,son of the earl waldegrave,N:prep:N
11605,Son,4083378,son of amyntas,N:prep:N
11606,Son,4083377,son of the porter,N:prep:N
11607,Son,4083376,son of capaneus,N:prep:N
11608,Son,4083375,son of andrea,N:prep:N
11609,Son,4083374,son georg,N:nn:N
11610,Son,4083373,son valdemar,N:nn:N
11611,Son,4083372,son of martha,N:prep:N
11612,Son,4083371,son casimir,N:nn:N
11613,Son,4083416,son of amphitryon,N:prep:N
11614,Son,4083415,son of donald,N:prep:N
11615,Son,4083414,son of severus,N:prep:N
11616,Son,4083413,g. son,N:nn:N
11617,Son,4083412,to adopt you as son,V:obj+prep:N
11618,Son,4083411,to regard him as son,V:obj+prep:N
11619,Son,4083410,to bring back son,V:obj:N
11620,Son,4083409,son come up,V:subj:N
11621,Son,4083408,daarathas son,N:nn:N
11622,Son,4083407,to dye son,V:obj:N
11623,Son,4083406,son with shaft,N:prep:N
11624,Son,4083405,son caesarion,N:nn:N
11625,Son,4083404,death in son,N:prep:N
11626,Son,4083403,affection of the son,N:prep:N
11627,Son,4083402,son richard cromwell,N:nn:N
11628,Son,4083401,thought of son,N:prep:N
11629,Son,4083400,son leif,N:nn:N
11630,Son,4083399,to tutor to son,V:prep:N
11631,Son,4083398,corpse of son,N:prep:N
11632,Son,4083397,namesake son,N:nn:N
11633,Son,4083396,son of john russell,N:prep:N
11634,Son,4083395,son of aba,N:prep:N
11635,Son,4083394,father with the son,N:prep:N
11636,Son,4083435,to replace him with son,V:obj+prep:N
11637,Son,4083434,to glare at son,V:prep:N
11638,Son,4083433,son in the likeness,N:prep:N
11639,Son,4083432,son of la rochefoucauld,N:prep:N
11640,Son,4083431,son of the beach,N:prep:N
11641,Son,4083430,to ruin son,V:obj:N
11642,Son,4083429,son of sarah,N:prep:N
11643,Son,4083428,son of alcmena,N:prep:N
11644,Son,4083427,son of the dictator,N:prep:N
11645,Son,4083426,son of joash,N:prep:N
11646,Son,4083425,son jay,N:nn:N
11647,Son,4083424,son approach,V:subj:N
11648,Son,4083423,son anton,N:nn:N
11649,Son,4083422,son wish,V:subj:N
11650,Son,4083421,son fall down,V:subj:N
11651,Son,4083420,to tell about son,V:prep:N
11652,Son,4083419,son tewfik,N:nn:N
11653,Son,4083418,son of owen,N:prep:N
11654,Son,4083417,to vanquish son,V:obj:N
11655,Son,4083455,son go down,V:subj:N
11656,Son,4083454,son derek,N:nn:N
11657,Son,4083453,son liholiho,N:nn:N
11658,Son,4083452,love with son,N:prep:N
11659,Son,4083451,son of mac,N:prep:N
11660,Son,4083450,people son,N:nn:N
11661,Son,4083449,son fritz,N:nn:N
11662,Son,4083448,son of tros,N:prep:N
11663,Son,4083447,son in age,N:prep:N
11664,Son,4083446,son of x,N:prep:N
