,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_adjective,next_word_index_noun,next_word_index_verb_count,next_word_index_adjective_count,next_word_index_noun_count
887,1007,1608,5674,コーヒー,ja,noun,/koːçiː/,oy,coffee,135:155:173:339:381:544:545:565:579:888:911:1023:1192:1212:1495:1527,156:172:257:371:422:430:527:554:1475,705:865:910:1079:1135:1278:1288:1332:1437:1474:1507,16,9,11
888,1009,1610,5679,kodi,eo,verb,/kodi/,oy,codify,135:155:173:381:545:579:911:1023:1192:1212,156:172:257:422:430:527:554:1475,865:887:910:1135:1278:1288:1328:1332:1385:1437:1470:1474:1507:1552:1623,10,8,15
889,1010,1612,5685,prasarana,id,noun,/prasarana/,ɶɶɶɶ,infrastructure,5:11:15:91:97:116:131:157:162:165:187:203:252:274:299:316:318:362:444:799:861:901:976:1067:1179:1304:1318:1389:1500:1586,30:51:77:112:149:223:300:353:414:636:1008:1046:1591,645:653:697:721:727:730:769:822:825:840:845:862:881:898:919:1007:1011:1015:1039:1058:1060:1061:1072:1073:1099:1158:1159:1256:1281:1296:1412:1536,30,13,32
890,1011,1614,5702,afum,ro,noun,/afum/,ɶum,smoked,32:309:349:363:365:385:412:747:960:1090:1409:1579,18:66:158:181:193:237:248:249:289:383:515:540:1076,602:623:630:733:786:923:1010:1064:1205:1371:1537:1568,12,13,12
891,1012,1616,5711,buziaș,ro,adjective,/buzijaʃ/,uyɶ,BUZIASULUI,24:75:117:219:326:355:402:459:523:564:905:1218:1391:1395,106:137:159:293:386:463:592:1162:1625,689:708:739:834:846:991:998:1000:1050:1086:1104:1165:1197:1220:1265:1329:1399:1440:1471:1558,14,9,20
892,1014,1618,5718,bifurca,es,adjective,/bifuɾka/,yuɶ,bifurca.,45:55:240:521:568:1030:1245,160:206:947:1435:1582,628:676:690:762:773:1055:1150:1183:1249:1342:1377:1418:1422:1487:1612,7,5,15
893,1015,1619,5719,い段,ja,noun,/idaɴ/,yɶm,Staircase,31:265:765:896:1109,47:182:198:241:296:1452,609:631:634:746:917:942:999:1004:1068:1170:1215:1430:1534:1573,5,6,14
894,1016,1622,5729,가와사끼 시,ko,noun,/ka̠wa̠sʰa̠k͈i ɕʰi/,ɶɶɶyy,Kawasaki City,19:25:58:125:167:197:211:234:317:351:785:796:895:1103:1341:1368:1390:1466,20:33:65:74:110:169:227:263:295:330:358:494:512:854:1169:1243:1319:1571,604:734:735:740:748:837:906:941:969:973:1032:1070:1101:1102:1117:1124:1201:1206:1239:1264:1407:1438,18,18,22
895,1017,1625,5737,卖儿鬻女,zh-cn,verb,/maɪ˥˩ aɻ˧˥ y˥˩ ny˨˩˦/,ɶʏɶyy,Seller,19:25:58:125:167:197:211:234:317:351:796:1103:1341:1368:1390:1466,20:33:65:74:110:169:227:263:295:330:358:494:512:854:1169:1243:1319,604:734:735:740:748:777:837:894:906:941:969:973:981:1032:1070:1101:1102:1117:1124:1201:1206:1239:1407:1438,16,17,24
896,1019,1630,5753,一贯,zh-cn,verb,/i˧˥ kwan˥˩/,yɶm,consistent,31:265:765:1109,47:182:198:241:296:1452,609:631:634:893:917:942:999:1004:1068:1170:1215:1430:1534:1573,4,6,14
897,1020,1631,5758,abrud,ro,verb,/abrud/,ɶub,abrud,94:220:307:418:424:464:826:1463,49:101:161:166:188:207:260:356:1036:1146,702:767:930:948:953:972:1155:1273:1358:1620,8,10,10
898,1021,1632,5759,あぐら鼻,ja,noun,/agɯɾabana/,ɶuɶɶɶ,Gull nose,5:11:15:91:97:100:116:131:157:162:165:187:252:274:299:318:362:404:444:799:814:861:901:976:1067:1179:1304:1318:1389:1500:1586,30:51:112:118:149:208:223:300:414:1008:1046:1591,645:653:721:727:730:745:769:822:825:840:845:862:881:889:919:1001:1007:1011:1015:1039:1058:1060:1061:1072:1073:1158:1159:1242:1281:1296:1412:1533:1536,31,12,33
899,1022,1633,5760,가각히,ko,noun,/ˈka̠ːɡa̠kçi/,ɶɶy,Stagger,44:46:133:179:199:215:230:245:288:308:360:369:370:496:498:761:864:922:996:1014:1016:1031:1184,17:34:68:111:139:143:236:242:323:331:345:350:390:408:541:788:1123,599:624:626:732:750:783:839:863:952:957:963:1005:1062:1089:1110:1145:1153:1161:1177:1190:1219:1247:1261:1292:1350:1387:1413:1416:1459:1467:1511:1515:1547:1566,23,17,34
900,1023,1634,5767,亚麻布,zh-cn,noun,/ja˥˩ ma˧˥ pu˥˩/,ɶɶu,Linen,6:9:13:60:127:163:205:231:235:262:322:328:332:347:354:367:401:442:480:522:722:780:1027:1225,23:152:655:738:851:1423,627:632:638:644:652:654:666:675:684:700:709:725:749:815:838:857:884:951:962:1017:1083:1122:1132:1147:1174:1230:1302:1303:1449:1560:1587,24,6,31
901,1026,1637,5775,abaluartaba,es,verb,/aβalwaɾtaβa/,ɶɶɶɶɶ,Abaluartaba,5:11:15:91:97:100:116:131:157:162:165:187:203:252:274:299:316:318:362:404:444:799:814:861:1318:1586,30:51:77:112:118:149:208:223:300:353:414:636:1008:1046,645:653:697:721:727:730:745:769:822:825:840:845:862:881:889:898:919:1001:1007:1011:1015:1039:1058:1060:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,26,14,37
902,1031,1643,5791,Abhang,de,noun,/ˈʔapˌhaŋ/,ɶɶm,slope,29:56:124:128:184:204:229:238:268:285:420:448:466:471:517:537:539:984:1338:1455,42:87:168:178:221:243:271:449:453:457:481:507:534:764,611:617:646:647:663:674:679:681:707:744:759:774:810:853:858:915:954:975:1199:1232:1250:1283:1324:1575:1592,20,14,25
903,1032,1644,5797,Husum,de,noun,/ˈhuːzum/,uum,Husum,129:200:228:475:506:859:1325,4:53:132:359:405:503:720,662:683:771:956:982:1047:1152:1208:1316,7,7,9
904,1034,1649,5812,apologia,id,noun,/apologia/,ɶooyɶ,Apologia,115:233:406:1167:1270:1372:1373,36:54:64:164:222:273:321:379:415:502:753:772:929:978:1119:1253,671:693:784:844:989:1033:1038:1181:1204:1227:1431:1601:1614,7,16,13
905,1035,1650,5818,brucita,es,verb,/bɾuθita/,uyɶ,brucita,24:75:117:219:326:355:402:459:523:564:1218:1395,106:137:159:293:386:463:592:891:1162:1625,689:708:739:834:846:867:961:991:998:1000:1086:1104:1165:1197:1220:1265:1329:1399:1440:1471:1558,12,10,21
906,1036,1651,5820,potajií,es,noun,/potaxiˈi/,oɶyy,potajií.,19:25:58:125:167:197:211:234:317:351:785:796:895:1103:1341:1368:1390:1466,20:33:65:74:110:169:227:263:295:330:358:494:512:854:1169:1243:1319:1571,604:734:735:740:748:777:837:894:941:969:973:981:1032:1070:1101:1102:1117:1124:1201:1206:1264:1407:1438,18,18,23
907,1038,1653,5825,fumi,eo,verb,/fumi/,uy,smoke,170:468:485:582:1134:1357,154:336:492:548:560:1289:1339:1365,610:641:886:1131:1285:1336:1366:1400:1481:1544:1559,6,8,11
908,1039,1654,5826,paú,es,noun,/paˈu/,ɶu,pau,85:138:191:253:254:333:395:450:460:482:486:487:530:552:557:561:938:1128:1275,174:195:256:264:301:484:489:575:912:1356,619:639:642:658:808:868:934:939:1018:1020:1022:1028:1082:1138:1234:1312:1355:1359:1362:1370:1434:1453:1497:1506:1516:1525:1529:1550:1576:1590:1602:1615,19,10,32
909,1041,1658,5835,griv,ro,adjective,/ɡriv/,yb,Griva,2:88:98:141:146:171:175:196:305:341:373:433:441:452:472:493:505:524:550:558:559:586:718:872:940:1157,361:380:392:434:439:514:593,811:877:913:936:1139:1211:1291:1300:1309:1367:1478:1499:1504,26,7,13
910,1045,1662,5845,何许,zh-cn,noun,/xɤ˧˥ ɕy˨˩˦/,oy,Why,135:155:173:339:381:544:545:565:579:888:1192:1495:1527,156:172:257:371:422:430:527:554:1475,705:887:1079:1135:1278:1288:1328:1332:1385:1437:1470:1474:1507:1552:1623,13,9,15
911,1046,1663,5846,可以,zh-cn,verb,/kʰɤ˨˩˦ i˨˩˦/,oy,can,135:155:173:339:381:544:545:565:579:888:1192:1495:1527,156:172:257:371:422:430:527:554:1475,705:887:1079:1135:1278:1288:1328:1332:1385:1437:1470:1474:1507:1552:1623,13,9,15
912,1047,1664,5848,fagur,ro,adjective,/faɡur/,ɶu,comb,85:138:191:253:254:333:395:450:460:482:486:487:530:552:557:561:938:1128:1275:1360,174:195:256:264:301:484:489:575:1077:1330,619:639:642:658:808:868:908:934:1018:1020:1022:1082:1138:1234:1355:1359:1362:1370:1434:1497:1506:1516:1525:1550:1576:1588:1590:1615,20,10,28
913,1048,1665,5849,bik,id,noun,/biʔ/,yb,Bik.,2:88:98:141:146:171:175:196:305:341:373:433:441:452:472:493:505:524:550:558:559:586:718:872:940:1157,380:392:434:439:514:593:909:1178,811:823:936:1139:1141:1195:1211:1291:1300:1309:1340:1504,26,8,12
914,1049,1666,5852,diac,ro,noun,/diak/,yɶb,diac,40:61:99:177:542:588:824,38:250:290:384:470:1376,757:779:827:1176:1202:1388:1451:1513,7,6,8
915,1050,1667,5856,가담,ko,noun,/ka̠da̠m/,ɶɶm,partisanship,29:56:128:184:204:229:268:285:420:466:517:984:1338:1455,42:168:178:271:457:481:507:764,611:618:646:647:674:679:707:744:759:774:810:853:858:902:975:1199:1232:1250:1277:1283:1324:1575:1592,14,8,23
916,1051,1670,5879,buôn trâu bán chả,vi,noun,/buəŋ˧˥ ʈɤ̆w˧˥ baŋ˩˧ ca˧˩˨/,uəoɶɶ,buffalo,21:26:43:62:103:105:120:130:180:210:212:239:279:291:294:399:462:495:848:985:1421,189:251:269:286:741:927:931:955:1257:1331:1608,643:686:701:736:781:829:832:860:878:992:1012:1054:1116:1168:1217:1420:1428,21,11,17
917,1052,1673,5888,إبرام,ar,noun,/ʔibraːm/,yɶm,Conclusion,31:265:765:896:1109,47:182:198:241:296:1452,609:631:634:746:893:942:999:1004:1068:1170:1215:1430:1534:1573,5,6,14
918,1053,1674,5889,ＩＮＡＨ,ja,noun,/aina/,ɶyɶ,Inah,126:216:246:716:1323:1375:1465:1476:1538:1554,0:27:39:73:114:122:183:185:214:244:314:329:535:578:850:959:965:1154:1214:1456,621:633:714:742:756:795:855:924:949:964:968:1002:1006:1059:1065:1066:1095:1115:1120:1311:1426:1584:1595:1628,10,20,24
919,1054,1677,5897,آثر,ar,noun,/aːθara/,ɶɶɶ,Effect,5:11:15:91:97:100:116:131:157:162:165:187:203:252:274:299:316:318:362:404:444:814:861:901:976:1067:1179:1304:1318:1389:1500:1586,30:51:77:112:118:149:208:223:300:353:414:636:1008:1046:1591,645:653:697:721:727:730:745:769:822:825:840:845:881:889:898:1001:1007:1011:1015:1039:1058:1060:1061:1072:1073:1099:1158:1159:1242:1256:1281:1296:1412:1533:1536,32,15,35
920,1055,1679,5899,sinaí,is,noun,/siːnai/,yɶy,Sinai,104:190:310:352:400:501:1041:1233:1403:1484:1532,3:50:67:364:375:425:432:473:531:719:752:1228:1380,614:620:669:678:711:768:787:831:933:974:1034:1091:1114:1196:1207:1236:1251:1290:1322:1351:1374:1394:1396:1414:1442:1445:1488:1540:1577:1583:1627,11,13,31
921,1056,1682,5905,chiabur,ro,noun,/kʲ̩̩abur/,yɶu,kulak,10:35:72:82:144:209:270:275:411:461:465:477:518:529:587:703:1074:1210,70:109:201:226:325:476:536,600:605:606:612:637:704:726:794:804:841:875:966:980:987:994:1035:1040:1049:1088:1096:1098:1229:1237:1327:1348:1441:1493:1542:1553:1567:1621,18,7,31
922,1057,1683,5907,dứt áo ra đi,vi,verb,/jɯk˦˥ aw˩˧ ʐa˧˥ di˧˥/,uɶɶy,escape,44:46:133:179:199:215:230:245:288:308:360:369:370:496:498:566:761:996:1014:1016:1031:1184,17:34:68:111:134:139:143:236:242:323:331:345:350:390:408:541:788:1123,599:624:626:732:750:763:783:839:863:869:899:952:957:963:1005:1019:1057:1062:1089:1110:1145:1148:1153:1161:1177:1190:1219:1247:1261:1292:1350:1387:1413:1416:1459:1467:1469:1511:1515:1521:1547:1566,22,18,42
923,1058,1685,5914,á sừng,vi,noun,/a˩˧ ʂɯŋ˦˨/,ɶum,horny,32:309:349:363:365:385:412:747:960:1090:1409:1579,18:66:158:181:193:237:248:249:289:383:515:540:1076,602:623:630:733:786:890:1010:1064:1205:1223:1371:1537:1568,12,13,13
924,1059,1686,5915,acila,ro,noun,/atʃila/,ɶyɶ,acylated,126:216:246:478:716:843:1323:1375:1465:1476:1538:1554,0:27:39:73:114:122:183:185:214:244:314:329:535:578:850:959:965:1154:1214:1456,621:633:650:714:742:756:795:855:918:964:968:1002:1006:1059:1066:1095:1115:1120:1246:1311:1426:1584:1595:1628,12,20,24
925,1060,1687,5916,aclimata,ro,noun,/aklimata/,ɶbyɶɶ,ACLIMA,7:57:83:186:224:232:280:284:320:327:348:387:388:410:474:723:775:830:988:1063:1106:1121:1364:1543:1555:1605,71:78:80:81:225:407:436:438:802:979:1097:1180:1401:1429:1508,597:598:608:661:672:673:677:792:800:806:820:856:945:946:1029:1045:1112:1126:1156:1193:1203:1216:1259:1293:1298:1347:1417:1565:1572:1604:1609,26,15,31
926,1061,1688,5922,差不离,zh-cn,noun,/ʈʂʰa˥˩ pu˧ li˧˥/,ɶuy,Be different,22:93:121:277:283:297:368:409:569:710:870:871:1069:1164:1244:1379,272:456:928:1343:1458,615:629:635:696:737:817:849:1037:1042:1100:1118:1163:1166:1171:1185:1186:1209:1231:1263:1424:1443:1444:1518:1581:1585:1617:1622:1626,16,5,28
927,1062,1691,5936,akromata,eo,adjective,/akromata/,ɶoɶɶ,Akromatic,21:26:43:62:103:105:120:130:180:210:212:239:279:291:294:399:462:495:848:985:1421,269:286:931:1257,643:686:701:736:760:781:829:832:860:878:916:992:1012:1054:1116:1168:1217:1419:1420:1428,21,4,20
928,1063,1694,5949,أفلاطوني,ar,adjective,/ʔaflaːtˤuːnijj/,ɶbɶuy,Platonic,22:93:121:277:283:297:368:409:569:710:870:871:1069:1164:1244:1379,272:456:1458:1570,615:629:635:696:737:817:849:926:1037:1042:1052:1100:1118:1163:1166:1171:1185:1209:1231:1263:1424:1443:1444:1518:1581:1585:1617:1622:1626,16,4,29
929,1064,1695,5950,bobina,es,adjective,/boβina/,oyɶ,coil,115:233:406:1167:1270:1372:1373,36:54:64:164:222:273:321:379:415:502:772:1253,671:693:784:805:844:904:1033:1038:1093:1181:1204:1227:1333:1431:1601:1614,7,12,16
930,1065,1697,5960,armod,sv,noun,/²'arːmuːd/,ɶub,poverty,94:220:307:418:424:464:826:897:1280:1463,49:101:161:166:188:207:260:356:818:1036:1146,702:767:948:953:972:1155:1273:1358:1446:1620,10,11,10
931,1066,1700,5970,bogata,ro,adjective,/boɡata/,oɶɶ,rich,21:26:43:62:103:105:120:130:180:210:212:239:279:291:294:399:462:495:848:985:1421,189:251:269:286:741:927:955:1257:1331:1608,643:686:701:760:781:829:832:860:878:916:1012:1054:1116:1168:1217:1419:1420:1428,21,10,18
932,1067,1702,5979,bardagann,is,noun,/partaɣan/,ɶɶɶm,battle,8:76:119:123:218:266:267:292:366:372:445:455:500:519:572:724:798:970:1194:1462,12:447:589:971:990:1003:1306,607:660:712:728:833:847:986:1092:1221:1255:1317:1433:1480:1512:1598,20,7,15
933,1068,1703,5980,أخصائي,ar,noun,/ʔaxisˤˤaːʔijj/,ɶyɶy,specialist,104:190:310:352:400:501:1041:1233:1403:1484:1532,3:50:67:364:375:425:432:473:531:752:977:1228:1380,614:620:669:678:711:768:831:920:974:1034:1091:1114:1196:1207:1236:1251:1290:1322:1351:1374:1394:1396:1414:1442:1445:1488:1531:1540:1577:1583:1627,11,13,31
934,1070,1706,5990,layu,id,noun,/laju/,ɶu,Layu.,85:138:191:254:333:395:450:460:482:486:487:530:552:561:938:1128:1275:1360,256:301:912:1077:1330:1356,619:639:642:658:908:939:1018:1028:1082:1138:1234:1312:1355:1362:1370:1434:1453:1497:1506:1516:1525:1529:1550:1576:1588:1590:1602:1615,18,6,28
935,1071,1709,5995,っ限り,ja,noun,/kːiɾi/,yy,Minimal,344:346:396:416:576:595:819:885,89:95:142:153:192:374:549:570:1384,688:812:874:1144:1235:1271:1369:1404:1454:1482:1491:1514:1530:1539:1548:1611:1613,8,9,17
936,1074,1718,6013,Kiew,de,noun,/ˈkiːv/,yb,Kiev,2:88:98:141:146:171:175:196:305:341:373:433:441:452:472:493:505:558:559:586:718:872:940,361:380:392:434:439:514:593:909:1178,823:877:913:1139:1141:1195:1211:1291:1300:1309:1340:1367:1478:1499,23,9,14
937,1076,1722,6020,Anna,de,noun,/ˈʔana/,ɶɶ,Anna,136:334:376:377:394:504:508:543:547:553:556:571:574:577:590:821,96:140:194:259:302:443:488:520:533:546:567:692:866:1393:1473,625:648:667:695:706:715:873:1025:1129:1149:1361:1382:1460:1477:1490:1496:1501:1520:1549:1556:1580:1593:1600:1616:1624,16,15,25
938,1077,1723,6021,押铺,zh-cn,verb,/ja˥˥ pʰu˥˩/,ɶu,Bed,85:138:191:253:254:333:395:450:460:482:486:487:530:552:557:561:1275:1360,174:195:256:264:301:484:489:575:912:1077:1330:1356,619:639:642:658:808:868:908:934:939:1018:1020:1022:1028:1082:1138:1234:1312:1355:1359:1453:1497:1506:1516:1525:1529:1588:1590:1602:1615,18,12,29
939,1078,1724,6022,dealu,ro,noun,/dĕalu/,ɶu,hill,85:138:191:253:254:333:395:450:460:482:486:487:530:552:557:561:938:1128:1275:1360,174:195:256:264:301:484:489:575:1077:1330,619:639:642:658:808:868:908:934:1018:1020:1022:1082:1138:1234:1355:1359:1362:1370:1434:1497:1506:1516:1525:1550:1576:1588:1590:1615,20,10,28
940,1081,1727,6029,gis,es,verb,/xis/,yb,chalk,2:88:98:141:146:171:175:196:305:341:373:433:441:452:472:493:505:524:550:558:559:586:1157,361:380:392:434:439:514:593:909:1178,811:823:877:913:936:1141:1195:1211:1291:1309:1340:1367:1478:1499:1504,23,9,15
941,1082,1729,6033,airi,id,noun,/airi/,ɶyy,Airi.,19:25:58:167:197:211:317:785:796:895:1103:1341:1368:1466,20:33:65:74:110:169:227:263:295:330:358:494:512:854:1243:1319:1571,604:734:735:740:748:777:894:906:969:973:981:1032:1070:1101:1102:1117:1124:1201:1206:1239:1264:1407:1438,14,17,23
942,1083,1731,6039,Diwan,de,noun,/diˈvan/,yɶm,Diwan,31:265:765:896:1109,47:182:198:241:296:1452,609:634:746:893:917:999:1004:1068:1170:1215:1430:1534:1573,5,6,13
943,1084,1732,6050,cărturarii,ro,noun,/kərturarij/,əuɶy,scribes,52:86:108:315:357:398:413:458:828:1048:1299:1381:1472,84:102:107:151:281:421:516:797:1172:1262,601:668:680:770:807:809:883:1137:1182:1200:1226:1269:1276:1279:1295:1310:1320:1402:1606:1619,13,10,20
944,1088,1740,6081,aninoasa,ro,noun,/aninŏasa/,ɶyɶɶ,Aninoasa,7:57:83:186:224:232:280:284:320:327:348:387:388:410:474:723:775:830:988:1063:1106:1121:1364:1543:1555:1605,71:78:80:81:225:407:436:438:802:979:1097:1180:1401:1429:1508,597:598:608:661:672:673:677:792:800:806:820:856:945:946:1029:1045:1112:1126:1156:1193:1203:1216:1259:1293:1298:1347:1417:1565:1572:1604:1609,26,15,31
945,1092,1748,6106,女娃儿,zh-cn,noun,/ny˨˩˦ wa˧˥ aɻ˧/,yɶɶ,Female baby,7:57:83:186:224:232:280:284:320:327:348:387:388:410:474:723:775:988:1063:1121:1364:1555:1603:1605,71:78:80:81:225:407:436:438:802:979:1097:1180:1401:1429:1508,597:598:608:661:672:673:677:792:800:803:806:820:856:925:944:946:1029:1045:1112:1126:1156:1193:1203:1216:1222:1259:1266:1293:1298:1347:1417:1565:1572:1604:1609,24,15,35
946,1094,1753,6131,nữ phi hành gia,vi,noun,/nɯ˧˩˨ fi˧˥ han˦˨ ja˧˥/,uyɶɶ,female astronauts,7:57:83:186:224:232:280:284:320:327:348:387:388:410:474:723:775:830:988:1063:1106:1121:1364:1543:1555:1603:1605,71:78:80:81:225:407:436:438:802:979:1097:1180:1401:1429,597:598:608:661:672:673:677:792:800:803:806:820:856:925:944:945:1029:1045:1112:1126:1156:1193:1203:1216:1222:1259:1266:1293:1298:1347:1417:1565:1572:1604:1609,27,14,35
947,1095,1754,6132,canalicular,ro,adjective,/kanalikular/,ɶɶyuɶ,Canalicular,45:55:240:521:568:983:1030:1245:1517,160:206:892:1435:1582,628:676:690:762:773:1055:1150:1183:1249:1342:1377:1418:1422:1487:1612,9,5,15
948,1096,1755,6136,à jour,fr,noun,/aʒuʁ/,ɶub,up to date,94:220:307:418:424:464:826:897:1280:1463,49:101:161:166:188:207:260:356:818:1036:1146,702:767:930:953:972:1155:1273:1358:1446:1620,10,11,10
949,1097,1757,6144,alfavita,ro,noun,/alfavita/,ɶbɶyɶ,Alfavit,126:216:246:478:716:843:1323:1375:1465:1476:1538:1554,0:27:39:73:114:122:183:185:214:244:314:329:535:578:850:959:965:1154:1214:1456,621:633:650:714:742:756:795:855:918:964:968:1002:1006:1059:1066:1095:1115:1120:1246:1311:1426:1584:1595:1628,12,20,24
950,1098,1758,6146,cœliochirurgie,fr,noun,/seljɔʃiʁyʁʒi/,øɔyyy,COlioschirurgy,59:69:247:278:319:389:397:1240:1345,79:1344:1425:1607,685:698:778:790:793:801:1009:1043:1053:1105:1108:1151:1224:1238:1258:1260:1346:1353:1398:1432:1485:1509:1551:1563,9,4,24
951,1099,1759,6147,prisacaru,ro,noun,/prisakaru/,yɶɶu,prisacaru,6:9:13:60:127:163:205:231:235:262:322:328:332:347:354:367:401:442:480:522:722:780:1160:1225,23:152:655:738:851:1423,627:632:638:644:652:654:666:675:684:700:709:725:749:815:838:857:884:900:962:1017:1083:1122:1132:1147:1230:1302:1303:1449:1522:1560:1587,24,6,31
952,1101,1761,6157,abatis,fr,noun,/abati/,ɶɶy,abatis,44:46:133:179:199:215:230:245:288:308:360:369:370:496:498:566:761:864:922:996:1014:1016:1031:1184,17:34:68:111:134:139:143:236:242:323:331:345:350:390:408:541:788:1123,599:624:626:732:750:763:783:839:863:869:899:963:1019:1057:1062:1089:1110:1145:1148:1153:1161:1177:1190:1219:1247:1261:1292:1350:1387:1413:1416:1459:1467:1469:1511:1515:1521:1547:1566,24,18,39
953,1103,1763,6162,آزوت,ar,noun,/aːzuːt/,ɶub,Ozot,94:220:307:418:424:464:826:897:1280:1463,49:101:161:166:188:207:260:356:818:1036:1146,702:767:930:948:972:1155:1273:1358:1446:1620,10,11,10
954,1104,1766,6167,가간,ko,noun,/ka̠ɡa̠n/,ɶɶm,Gain,29:56:128:184:204:229:268:285:420:466:517:984:1338:1455,42:168:178:271:457:481:507:764,611:618:646:647:674:679:707:744:759:774:810:853:858:902:975:1199:1232:1250:1277:1283:1324:1575:1592,14,8,23
955,1105,1768,6172,aŭtomata,eo,adjective,/automata/,ɶuoɶɶ,Automatic,21:26:43:62:103:105:120:130:180:210:212:239:279:291:294:399:462:495:848:985:1421,269:286:931:1257,643:686:701:736:760:781:829:832:860:878:916:992:1012:1054:1116:1168:1217:1419:1420:1428,21,4,20
956,1107,1771,6178,doudoune,fr,noun,/dudun/,uum,puffy jacket,129:200:228:475:506:859:1325,4:53:132:359:405:503:720,662:683:771:903:982:1047:1152:1208:1316,7,7,9
957,1109,1775,6192,arrêt-maladie,fr,noun,/aʁɛmaladi/,ɶœɶɶy,sick leave,44:46:133:179:199:215:230:245:288:308:360:369:370:496:498:566:761:864:922:996:1014:1016:1031:1184,17:34:68:111:134:139:143:236:242:323:331:345:350:390:408:541:788:1123,599:624:626:732:750:763:783:839:863:869:899:963:1019:1057:1062:1089:1110:1145:1148:1153:1161:1177:1190:1219:1247:1261:1292:1350:1387:1413:1416:1459:1467:1469:1511:1515:1521:1547:1566,24,18,39
958,1110,1776,6195,bi luỵ,vi,noun,/bi˧˥ lwi˨ˀ˩ʔ/,yyb,biography,48:213:287:313:993:1056:1175:1354,41:202:276:1085:1094:1107,758:766:1013:1087:1125,8,6,5
959,1111,1777,6199,가리다,ko,adjective,/ka̠ɾida̠/,ɶyɶ,blind,246:478:716:843:1323:1375:1465:1476:1554,27:39:73:114:122:183:185:214:244:314:329:535:578:850:965:1154:1214,621:650:714:742:756:795:855:918:924:949:964:968:1002:1006:1059:1065:1066:1095:1120:1246:1311:1426:1584:1595,9,17,24
960,1113,1779,6202,atún,es,verb,/aˈtun/,ɶum,tuna,32:309:349:363:365:385:412:747:1090:1409:1579,18:66:158:181:193:237:248:249:289:383:515:540:1076,602:623:630:733:786:890:923:1010:1064:1205:1223:1371:1568,11,13,13
961,1114,1781,6217,aluniza,ro,noun,/aluniza/,ɶuyɶ,alumis,24:75:117:219:326:355:402:459:523:564:905:1218:1391:1395,106:137:159:293:386:463:592:1162:1625,689:708:739:834:846:991:998:1000:1050:1086:1104:1165:1197:1220:1265:1329:1399:1440:1471:1558,14,9,20
962,1115,1783,6220,أباده,ar,noun,/ʔabaːdahu/,ɶɶɶu,extermination,6:9:13:60:127:163:205:231:235:262:322:328:332:347:354:367:401:442:480:522:722:780:1027:1160:1225,23:152:655:738:851:1423,627:632:638:644:652:654:666:675:684:700:709:725:749:815:838:857:884:900:951:1017:1083:1132:1147:1174:1230:1302:1303:1522:1560:1587,25,6,30
963,1116,1786,6226,Garðabæ,is,noun,/karðapaiː/,ɶɶɶy,Garðabær,44:46:133:179:199:215:230:245:288:308:360:369:370:496:498:566:761:864:922:996:1014:1016:1031:1184,17:34:68:111:134:139:143:236:242:323:331:345:350:390:408:541:788:1123,599:624:626:732:750:763:839:863:869:899:952:957:1005:1019:1057:1089:1110:1145:1148:1153:1161:1177:1190:1219:1247:1261:1292:1350:1387:1413:1416:1459:1467:1469:1511:1515:1521:1547:1566,24,18,39
