,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_noun,next_word_index_adjective
988,abajaba,es,verb,/aβaxaβa/,ɶɶɶɶ,Available.,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:1355:1618,645:653:697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:129:135:163:219:233:265:361:423:636:1018:1079
989,tilraunadýr,is,adjective,/tʰɪlrœinatiːr/,ʏœyɶy,drastic,121:201:320:360:411:418:1074:1106:1218:1274:1447,614:620:669:678:711:768:787:851:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1525:1572:1609:1615:1659,3:50:67:375:385:434:441:481:534:719:752:1270:1403:1404
990,abocina,es,adjective,/aβoθina/,ɶoyɶ,aboccina,132:241:309:1197:1306:1414:1415,671:693:784:805:863:919:1000:1039:1050:1067:1213:1245:1269:1372:1443:1474:1633:1646,36:54:64:178:232:266:287:330:424:464:772:1289:1463
991,あらいやだ,ja,adjective,/aɾaijada/,ɶɶyɶɶ,Be good,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,608:661:672:673:677:792:800:803:828:940:958:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1465:1597:1604:1636:1641,71:78:80:81:234:415:445:447:802:1134:1212:1473:1545
992,１次キャッシュ,ja,noun,/iɕːikjaɕːɯ/,yyɶu,Primary cache,271:469:703:1102,612:726:751:791:794:804:808:855:860:891:936:979:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1373:1386:1483:1530:1574:1585:1599:1653,126:235:334:539:1304:1454
993,드라이기,ko,noun,/tɯɾa̠iɡi/,uɶyy,Dryer,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,604:734:735:740:748:856:921:955:982:986:1038:1040:1041:1048:1052:1130:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356:1603
994,runrún,es,noun,/ruˈnrun/,uum,whir,144:211:237:379:510:877:1362,662:683:771:918:970:1080:1185:1248:1354,4:53:147:367:368:507:720
995,abatidura,es,verb,/aβatiðuɾa/,ɶɶyuɶ,Fabidura,45:55:248:497:571:1065:1283,628:676:690:762:773:821:1085:1183:1205:1206:1215:1220:1287:1402:1418:1466:1469:1484:1524:1644,174:217:961:1477:1614
996,cobalah,id,verb,/tʃobalah/,oɶɶ,try,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:1265:1468,643:686:701:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1467,200:258:284:296:741:941:945:969:1293:1368:1640
997,いらか段,ja,noun,/iɾakadaɴ/,yɶɶɶm,Streak,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:724:798:983:1231:1503,607:660:712:820:852:866:871:946:1036:1221:1222:1259:1261:1291,12:456:526:984:1001:1013:1344
998,氯化物,zh-cn,noun,/ly˥˩ xwa˥˩ u˥˩/,yɶu,chloride,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:860:891:936:979:992:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1343:1364:1373:1386:1483:1530:1574:1585:1599,70:126:212:235:334:483:539:1304:1454
999,ababillaba,es,verb,/aβaβiʎaβa/,ɶɶyɶɶ,ababillaba.,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:1093:1155:1575:1635,597:598:608:661:672:673:677:792:800:803:828:841:874:940:958:959:960:1064:1078:1110:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473:1545
1000,bobina,ro,noun,/bobina/,oyɶ,coil,132:241:309:1197:1306:1414:1415,671:693:805:863:919:1039:1050:1067:1213:1245:1269:1372:1474:1633:1646,36:54:64:178:232:266:287:330:424:464:753:772:990:1153:1289:1463
1001,a la hán,vi,adjective,/a˧˥ la˧˥ haŋ˩˧/,ɶɶɶm,a solar,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:724:798:983:1231:1503,607:660:712:728:820:852:866:871:946:997:1221:1222:1259:1261:1291:1630,12:456:526:984:1013:1344
1002,Júlía,is,noun,/juːlija/,uyɶ,Juliet,24:75:134:229:335:363:369:413:467:567:822:920:1430:1461,689:708:739:853:865:883:975:1008:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1510:1591,123:151:173:303:396:471:592:907:1193:1657
1003,aeronava,ro,noun,/aeronava/,ɶøoɶɶ,The aircraft,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,643:686:701:760:781:809:810:814:849:894:931:1022:1084:1150:1198:1257:1439:1467,200:258:284:296:741:941:969:1293:1368:1640
1004,귀밑,ko,verb,/kɥimit̚/,yyb,Undertake,48:224:297:324:1086:1201:1391,758:766:972:1023:1121:1159,41:213:289:1044:1129:1132
1005,beliau,id,noun,/bəliau/,əyɶu,he,10:35:72:82:158:220:288:420:473:484:502:523:532:1102:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:891:936:979:992:998:1034:1037:1054:1056:1069:1073:1122:1203:1343:1364:1373:1483:1530:1574:1585:1653,70:212:483:539:1304:1454
1006,abrían,es,verb,/aˈβɾian/,ɶyɶm,Open,389:455:489:506:535:583:1226:1319:1440:1505,861:1077:1208:1236:1240:1370:1419:1431:1459,16:130:460:486:694:731:1279:1351:1363
1007,agrafi,eo,verb,/agrafi/,ɶɶy,to get up,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:761:880:937:1024:1026:1066:1216,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1181:1186:1192:1207:1227:1285:1330:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:1157
1008,弹无虚发,zh-cn,noun,/tan˥˩ u˧˥ ɕy˥˥ fa˥˥/,ɶuyɶ,Unable hair,24:75:134:229:335:363:369:413:467:567:822:920:1430:1433:1461,689:708:739:853:865:883:975:1002:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1510,123:151:173:303:396:471:592:907:1193:1657
1009,bihang,sv,noun,/²b'iːhaŋː/,yɶm,appendage,31:280:765:912:1143,609:631:634:746:909:932:956:1014:1097:1199:1255:1327:1566:1605,47:194:209:249:305:1493
1010,nữ y tá,vi,noun,/nɯ˧˩˨ i˧˥ ta˩˧/,uyɶ,nurse,24:75:134:229:335:363:369:413:467:567:920:1430:1433:1461,689:708:739:853:865:883:975:1002:1008:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1510:1591,123:151:173:303:396:471:592:907:1193:1657
1011,adakala,id,noun,/adakala/,ɶɶɶɶ,Occupation,5:11:15:97:109:115:133:146:171:176:179:214:259:270:308:326:328:373:453:799:824:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:769:807:843:846:859:864:878:897:934:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1292:1317:1334:1456:1568,30:51:77:129:163:233:265:361:423:636:1018:1079:1623
1012,anrika,sv,noun,/²'anːriːka/,ɶyɶ,enrich,88:141:253:485:716:862:1051:1300:1358:1360:1514:1518:1570:1587,621:633:650:714:742:756:795:812:933:939:963:981:1089:1094:1095:1133:1149:1154:1284:1349:1472:1517:1616:1627:1660,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497
1013,agarean,ro,adjective,/aɡarĕan/,ɶɶɶm,agrean,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:724:798:983:1231:1503,607:660:712:728:820:852:866:871:946:997:1036:1221:1222:1259:1261:1291:1630,12:456:526:1001
1014,dívan,is,noun,/tiːvan/,yɶm,dívan,31:280:765:912:1143,609:631:634:746:909:932:956:1009:1097:1199:1255:1327:1566:1605,47:194:209:249:305:1493
1015,cramoisi,fr,noun,/kʁamwazi/,bɶɶy,crimson,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:763:783:817:819:858:879:885:914:1029:1087:1092:1108:1123:1131:1144:1178:1181:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788:1157
1016,tillrättavisa,sv,noun,/²tɪlr'ɛtːaviːsa/,ʏœɶyɶ,reprimand,88:141:253:485:716:862:1051:1300:1358:1360:1514:1518:1570:1587,621:633:650:714:742:756:795:812:933:939:963:981:1089:1094:1095:1133:1149:1154:1284:1349:1472:1517:1616:1627:1660,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497
1017,哈哈儿,zh-cn,noun,/xa˥˥ xa˧ aɻ˧/,ɶɶɶ,Haha,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:745:769:807:843:846:859:878:897:905:934:1011:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:129:135:163:219:233:265:361:423:636:1018:1079:1623
1018,afmarkaða,is,adjective,/avmar̥kaða/,ɶbɶɶɶ,restrictive,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:745:807:843:846:859:864:878:897:905:934:1011:1017:1021:1025:1072:1088:1090:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:129:135:163:219:233:265:361:423:636:1079:1623
1019,ＶＰＥ,ja,noun,/vɯipiːiː/,uyyy,VPE,59:69:254:268:291:409:1105:1383,698:778:790:793:801:964:1042:1045:1076:1109:1142:1184:1264:1267:1278:1294:1296:1371:1384:1390:1436:1464:1475:1485:1584,1382:1462:1471:1639
1020,آرون,ar,noun,/aːruːn/,ɶum,Aaron,32:319:357:370:374:395:421:747:974:1124:1453:1611,602:623:630:733:786:906:938:1055:1246:1266:1411:1569:1600,18:66:172:193:204:245:255:256:299:393:520:543:1111
1021,가가하다,ko,noun,/ˈka̠ːɡa̠ɦa̠da̠/,ɶɶɶɶ,Gaga,117:214:326:378:799:824:835:916:988:1096:1211:1342:1355:1428:1537,697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1025:1072:1088:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:135:219:233:265:361:423:636:1018:1079:1623
1022,Ｏ型,ja,noun,/oːgata/,oɶɶ,O type,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,643:701:736:760:781:810:814:849:931:1003:1150:1198:1257:1439:1467,200:258:284:296:741:941:945:969:1368:1640
1023,bebe's,en,noun,/ˈbibiz/,yyb,bebe's,1004:1086:1201:1391,758:766:972:1121:1159,41:213:289:1044:1129:1132
1024,あま噛み,ja,verb,/amakami/,ɶɶɶy,Bite,44:46:84:86:91:93:210:226:238:252:269:298:380:503:569:761:880:937:1007:1026:1066:1216,732:750:763:783:817:819:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1192:1207:1227:1238:1285:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,68:128:148:157:339:416:788:1157
1025,cân đai áo mão,vi,noun,/kɤ̆ŋ˧˥ daj˧˥ aw˩˧ maw˧˩˨/,omɶɶɶ,Scales,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:835:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1021:1072:1088:1090:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:129:135:163:219:233:265:361:423:636:1018:1079:1623
1026,آتزر,ar,verb,/aːtazir/,ɶɶy,wear,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:761:880:937:1007:1024:1066:1216,599:624:626:732:750:763:783:817:858:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788:1157
1027,가타와쿠,ko,noun,/ka̠tʰa̠wa̠kʰu/,ɶɶɶu,Katawaku,6:9:13:60:142:177:216:239:243:277:310:331:337:340:355:362:412:451:487:511:722:780:1062:1191:1209:1268,627:632:638:644:652:654:666:675:684:700:709:725:749:836:857:875:915:965:976:1058:1156:1165:1271:1340:1441:1556:1619,23:166:655:738:870:1470
1028,ガール,ja,noun,/gaːɾɯ/,ɶu,Girl,202:260:261:488:492:493:533:555:560:952:1161:1311:1397,642:829:884:923:948:953:1030:1032:1063:1117:1171:1275:1350:1396:1399:1410:1476:1494:1534:1543:1550:1562:1582:1608:1620:1634:1647,188:206:263:279:490:495:577:927:1112:1367:1393
1029,가냐귀,ko,noun,/ka̠ɲja̠ɡɥi/,ɶɶy,Canyard,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:783:817:819:858:879:966:971:1015:1092:1108:1123:1131:1144:1178:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1547:1549:1579:1598,17:34:68:128:153:157:244:250:332:339:353:358:403:416:544:788:1157
1030,babu,id,noun,/babu/,ɶu,Babu.,103:152:202:261:341:407:459:468:488:492:493:533:555:564:952:1161:1311:1397,619:639:642:658:923:953:1028:1063:1117:1171:1275:1350:1392:1399:1410:1476:1494:1534:1543:1550:1558:1562:1582:1608:1620:1622:1634:1647,263:313:927:1112:1367:1393
1031,batí,es,noun,/baˈti/,ɶy,bati,159:164:315:316:318:345:350:475:477:496:528:554:585:1115:1173:1175:1332:1529:1595,596:616:649:651:656:664:665:670:682:713:892:898:1119:1166:1308:1322:1455:1507:1531:1561:1567:1594:1596:1628:1631,108:190:262:348:392:426:438:498:515:558:594:1253:1400
1032,pasu,id,noun,/pasu/,ɶu,Pasu.,103:152:202:261:341:407:459:468:488:492:493:533:555:564:952:1161:1311:1397,619:639:642:658:923:953:1028:1063:1117:1171:1275:1350:1392:1399:1410:1476:1494:1534:1543:1550:1558:1562:1582:1608:1620:1622:1634:1647,263:313:927:1112:1367:1393
1033,可比,zh-cn,verb,/kʰɤ˨˩˦ pi˨˩˦/,oy,comparable,149:169:187:347:391:547:548:568:581:904:1229:1532:1560,705:903:1114:1168:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:186:264:381:431:439:530:557:1513
1034,imprimátur,es,noun,/impɾiˈmatuɾ/,ymyɶu,imprimatur,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:860:891:936:979:992:998:1005:1037:1054:1056:1069:1073:1122:1135:1203:1343:1364:1373:1386:1483:1530:1574:1585:1599:1653,70:126:212:235:334:483:539:1304:1454
1035,abjuraba,es,verb,/aβxuɾaβa/,ɶbuɶɶ,Abjuraba.,1:14:63:90:227:276:307:782:1318,613:640:687:717:729:743:776:789:815:816:980:1046:1099:1145:1286:1290:1329:1359:1389:1435:1526:1557:1621,28:110:405:414:435:565:1225:1642
1036,ăn cám trả vàng,vi,noun,/ăŋ˧˥ kam˩˧ ʈa˧˩˨ jaŋ˦˨/,mɶɶɶm,eat gold,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:724:798:983:1231:1503,607:660:712:728:820:852:866:871:946:997:1221:1222:1259:1261:1291:1630,12:456:526:984:1013:1344
1037,hồng y giáo chủ,vi,noun,/hoŋ͡m˦˨ i˧˥ jaw˩˧ cu˧˩˨/,omyɶu,cardinal,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:860:891:936:979:992:998:1005:1034:1054:1056:1073:1122:1135:1203:1343:1364:1373:1386:1483:1530:1574:1585:1599:1653,70:126:212:235:334:483:539:1304:1454
1038,أسباجيتي,ar,noun,/ʔisbaːdʒiːtiː/,ybɶyy,Aspajiti,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,604:734:735:748:777:856:910:921:955:982:986:993:1040:1041:1048:1052:1130:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:1043:1281:1356:1603
1039,고기다,ko,noun,/ko̞ɡida̠/,oyɶ,Meat,1197:1306:1415,693:784:805:863:919:1000:1050:1067:1213:1245:1269:1372:1443:1474:1633:1646,64:178:232:266:287:330:424:464:753:772:943:990:1153:1289:1463
1040,dĩ hoà vi quí,vi,noun,/ji˧˩˨ hwa˦˨ ji˧˥ wi˩˧/,yɶyy,Di Hien Quarter,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,604:734:735:740:748:777:856:910:921:955:982:986:993:1038:1041:1048:1052:1130:1138:1151:1158:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356:1603
1041,Swahili,is,noun,/svahiːli/,bɶyy,Swahili,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,604:734:735:740:748:777:856:910:921:955:986:993:1038:1040:1048:1130:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356:1603
1042,Utility,de,noun,/ˈʔuːtility/,uyyy,Utility,59:69:254:268:291:402:409:1105:1383,685:698:778:790:793:801:964:1019:1045:1109:1141:1142:1184:1264:1267:1278:1294:1296:1371:1384:1390:1436:1464:1475:1485:1584,79:1382:1462:1471:1639
1043,diperbaiki,id,adjective,/dipərbaiki/,yəɶyy,Repaired,19:25:58:181:208:222:327:785:796:911:1139:1380:1408:1442,604:734:735:740:748:777:910:921:982:986:993:1038:1040:1041:1048:1052:1130:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1281:1356:1603
1044,إبريز,ar,adjective,/ʔibriːz/,yyb,Brief,48:224:297:324:1004:1086:1201:1391,758:766:972:1023:1121:1159,41:213:289:1129:1132
1045,akuisisi,id,noun,/akuisisi/,ɶuyyy,Acquisition,59:254:268:291:402:409:1105:1383,685:698:778:790:801:964:1019:1042:1076:1109:1141:1142:1184:1264:1267:1294:1296:1371:1384:1390:1436:1464:1475:1485:1584,79:1382:1462:1471:1639
1046,débroussailla,fr,noun,/debʁusaja/,øbuɶɶ,brush,1:14:63:90:227:276:307:782:837:1035:1061:1103:1318:1490:1522,613:640:687:717:729:776:789:815:816:980:1099:1145:1286:1290:1329:1359:1435:1526:1557:1621,28:110:405:414:435:565:1225:1303:1642
1047,ĉial,eo,noun,/t͡ʃial/,yɶb,allal,40:61:83:191:545:589:845,757:779:806:929:1147:1202:1243:1427:1486:1492,38:257:300:394:478:755:1417:1583
1048,下地狱,zh-cn,noun,/ɕja˥˩ ti˥˩ y˥˩/,ɶyy,Hell,19:25:58:140:181:208:222:242:327:359:796:1139:1380:1408:1429:1442,604:734:735:740:748:777:856:910:921:955:982:986:993:1038:1040:1041:1052:1130:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356
1049,가들막이,ko,noun,/ka̠dɯɭma̠ɡi/,ɶuɶy,Autumnal,52:104:125:365:410:422:466:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:854:899:957:1053:1170:1241:1312:1315:1348:1357:1446:1523:1546:1638,102:119:124:165:294:430:521:797:1200:1219
1050,fobia,id,noun,/fobia/,oyɶ,Fobia,132:241:309:1197:1306:1414:1415,671:693:784:863:1000:1039:1067:1213:1245:1269:1443:1474:1633:1646,36:54:64:178:232:266:287:330:424:464:753:772:943:990:1153:1289:1463
1051,abría,es,verb,/aˈβɾia/,ɶyɶ,opened,88:141:253:485:862:1300:1360:1518:1570:1587,621:633:650:714:742:756:795:812:933:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1284:1349:1472:1616:1627:1660,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497
1052,svínaríi,is,noun,/sviːnariji/,byɶyy,pork,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,604:734:735:740:748:777:856:910:921:955:986:993:1038:1040:1048:1130:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356:1603
1053,cărbunari,ro,noun,/kərbunarʲ/,əuɶy,Carbunari,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:899:1049:1170:1214:1237:1241:1305:1312:1315:1333:1348:1357:1446:1638:1651,102:119:124:165:294:430:521:797:1200:1219
1054,미타불,ko,noun,/mitʰa̠buɭ/,yɶu,Mita,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:860:936:979:992:998:1005:1034:1037:1069:1122:1135:1203:1343:1364:1373:1386:1530:1585:1599:1653,70:126:212:235:334:483:1304:1454
1055,アースン,ja,noun,/aːsɯɴ/,ɶum,Sprout,32:319:357:370:374:395:421:747:974:1124:1453:1611,602:623:630:733:786:906:938:1020:1246:1266:1411:1569:1600,18:66:172:193:204:245:255:256:299:393:520:543:1111
1056,가리나무,ko,noun,/ka̠ɾina̠mu/,ɶyɶu,Piracle,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:860:936:979:992:998:1005:1034:1037:1069:1122:1135:1203:1343:1364:1373:1386:1530:1585:1599:1653,70:126:212:235:334:483:1304:1454
1057,áo ngự,vi,noun,/aw˩˧ ŋɯ˨ˀ˩ʔ/,ɶub,dunge,112:230:312:427:433:472:847:913:1316:1504,702:767:944:962:967:985:1309:1395:1489:1652,49:118:175:180:199:218:275:364:839:1070:1179
1058,abajur,ro,noun,/abaʒur/,ɶɶu,lampshade,6:9:13:60:142:177:216:239:243:277:310:331:337:340:355:362:412:451:487:511:722:780:1191:1209:1268,627:632:638:644:652:654:666:675:684:700:709:725:749:836:857:875:900:915:976:1027:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,23:166:655:738:870:1470
1059,ciocoiu,ro,verb,/tʃ̩okojw/,oo,Cickoiu,37:322:323:432:449:566:586:587:1502,657:1160:1310:1339:1387:1450:1535:1577:1629,161:273:333:428:437:446:516:895
1060,arcaș,ro,noun,/arkaʃ/,ɶɶ,archer,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,625:648:667:695:706:715:889:951:1162:1182:1398:1515:1538:1554:1589:1612:1625:1632:1648:1656,114:154:205:274:314:452:494:525:536:549:570:692:1511
1061,ambulaba,es,verb,/ambulaβa/,ɶmuɶɶ,Ambulaba,1:14:63:90:227:276:307:782:1318,613:640:687:717:729:743:776:789:815:816:980:1046:1099:1145:1286:1290:1329:1359:1389:1435:1526:1557:1621,28:110:405:414:435:565:1225:1642
1062,acaju,ro,verb,/akaʒu/,ɶɶu,cashew,6:9:13:60:142:177:216:239:243:277:310:331:337:340:355:362:412:451:487:511:722:780:1191:1209:1268,627:632:638:644:652:654:666:675:684:700:709:725:749:836:857:875:900:915:976:1027:1118:1156:1165:1180:1271:1340:1341:1441:1556:1593:1619,23:166:655:738:870:1470
1063,abur,ro,noun,/abur/,ɶu,steam,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:952:1161:1311:1397,619:639:642:658:829:884:923:948:1028:1030:1032:1117:1171:1275:1392:1396:1399:1410:1476:1534:1543:1550:1558:1582:1608:1620:1622:1647,188:206:263:279:313:490:495:577:1112:1367
1064,adidaya,id,noun,/adidaja/,ɶyɶɶ,superb,57:92:99:101:198:240:293:329:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,597:598:672:677:792:800:803:841:874:940:958:959:960:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636:1641,71:78:80:234:415:445:447:802:991:1134:1212:1445:1473:1545
1065,bifoga,sv,verb,/²b'iːfuːga/,yuɶ,attach,45:55:248:497:571:995:1283:1551,628:676:690:762:773:821:1085:1183:1205:1206:1215:1220:1287:1402:1418:1466:1469:1484:1524:1644,174:217:908:961:1477:1614
1066,contrabatí,es,verb,/kontɾaβaˈti/,omɶɶy,contrabati,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:761:880:937:1007:1024:1026,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1186:1192:1207:1227:1238:1285:1330:1426:1457:1500:1506:1508:1547:1549:1555:1579:1598,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788
1067,applaudira,fr,noun,/aplodiʁa/,ɶboyɶ,applaud,132:241:309:1197:1306:1414:1415,671:693:784:805:863:919:1000:1039:1050:1213:1245:1372:1443:1633:1646,36:54:64:178:232:266:287:330:424:464:753:772:943:990:1153:1289:1463
