,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_noun,next_word_index_adjective,word_ch,word_id,word_ja
754,mía,es,noun,/ˈmia/,yɶ,mine,343:391:453:464:984,611:1050:1157:1196:1220:1277,141:314:385:502:508:978:1135:1216,矿,Milikku,私の
755,Akada,eo,noun,/akada/,ɶɶɶ,Akada,2:8:12:88:97:101:102:118:130:149:154:157:186:229:240:276:291:293:331:336:397:684:702:709:891:1069:1194:1253,564:571:609:633:647:690:716:727:731:742:760:779:830:834:837:840:874:885:887:916:950:1030:1137:1210,69:114:120:142:191:322:556:835,阿卡达,Akada.,aada
756,大地,zh-cn,noun,/ta˥˩ ti˥˩/,ɶy,Earth,139:143:282:283:284:309:313:417:419:436:461:484:510:708:902:942:1058:1189:1235,518:538:567:574:581:582:597:625:751:844:906:1038:1051:1173:1208:1212:1234:1236:1258:1260,96:166:232:312:387:450:488:517:903:999:1101,大地,Bumi,地球
757,까타르,ko,noun,/k͈a̠tʰa̠ɾɯ/,ɶɶu,Catar,3:6:10:52:127:155:188:209:213:247:278:296:302:304:316:323:363:428:446:630:865:951,548:553:558:563:570:572:583:590:598:612:621:632:649:710:725:740:767:803:863:930:935:1013:1129:1205:1254,19:145:573:736:1147,卡塔尔,Catar.,カタール
758,コーヒー,ja,noun,/koːçiː/,oy,coffee,132:147:164:311:345:479:480:496:507:759:772:845:979:998:1192:1207,617:743:771:938:1043:1052:1080:1177:1197,148:163:234:338:380:388:463:487:1178,咖啡,kopi,コーヒー
759,kodi,eo,verb,/kodi/,oy,codify,132:147:164:345:480:507:772:845:979:998,743:758:771:938:1043:1052:1076:1080:1174:1177:1197:1226:1282,148:163:234:380:388:463:487:1178,编纂,mengkodifikasikan,文化的
760,prasarana,id,noun,/prasarana/,ɶɶɶɶ,infrastructure,2:8:12:88:97:101:118:130:149:154:157:186:229:240:276:291:293:331:397:684:702:891:1069:1194:1253,564:571:609:633:690:716:727:731:742:755:779:834:837:840:874:885:887:894:916:950:1030:1046:1060:1137:1213,26:44:69:114:142:204:235:322:374:556:835,基础设施,prasarana,インフラ
761,afum,ro,noun,/afum/,ɶum,smoked,28:285:318:329:332:348:372:802:910:1136:1247,524:551:638:675:782:836:860:1214,58:150:169:179:215:225:226:267:346:454:475:901,熏制,merokok,燻製
762,い段,ja,noun,/idaɴ/,yɶm,Staircase,27:250:660:765:922,531:552:555:648:777:792:828:959:1211,41:170:183:219:273:1165,楼梯,Tangga,い段
763,가와사끼 시,ko,noun,/ka̠wa̠sʰa̠k͈i ɕʰi/,ɶɶɶyy,Kawasaki City,15:21:50:125:159:182:194:212:292:320:674:681:764:919:1087:1108:1120,526:639:640:808:811:849:850:855:859:918:927:931:991:1156,16:29:57:66:112:161:207:237:248:303:327:439:452:739:852:1021:1070:1242,川崎市,Kawasaki City.,川崎市
764,卖儿鬻女,zh-cn,verb,/maɪ˥˩ aɻ˧˥ y˥˩ ny˨˩˦/,ɶʏɶyy,Seller,15:21:50:125:159:182:194:212:292:320:681:919:1087:1108:1120,526:639:640:667:763:808:811:816:849:850:859:918:927:931:991:1156,16:29:57:66:112:161:207:237:248:303:327:439:452:739:852:1021:1070,卖儿鬻女,Penjual,売り手
765,一贯,zh-cn,verb,/i˧˥ kwan˥˩/,yɶm,consistent,27:250:660:922,531:552:555:762:777:792:828:959:1211,41:170:183:219:273:1165,一贯,konsisten,一貫して
766,가각히,ko,noun,/ˈka̠ːɡa̠kçi/,ɶɶy,Stagger,40:76:78:83:85:184:197:208:222:239:266:337:441:443:656:781:826:839:841:869,521:545:547:637:650:672:698:726:800:832:899:909:914:923:948:952:964:977:987:1056:1168:1172:1199:1200:1238,14:30:60:113:135:137:214:220:297:315:319:356:367:476:676,错开,Sempoyongan,千万
767,亚麻布,zh-cn,noun,/ja˥˩ ma˧˥ pu˥˩/,ɶɶu,Linen,3:6:10:52:127:155:188:209:213:247:278:296:302:304:316:323:363:428:446:630:865,548:553:558:563:570:572:583:590:598:612:621:632:649:710:725:740:757:803:863:905:930:935:944:1013:1064:1129:1233:1254,19:145:573:736:1147,亚麻布,Linen,リネン
768,Abhang,de,noun,/ˈʔapˌhaŋ/,ɶɶm,slope,25:48:124:128:172:187:216:253:264:378:401:416:421:456:472:474:1086:1166,533:539:565:580:589:594:596:619:646:664:694:738:741:775:798:962:988:1015:1256,37:79:81:95:160:168:202:255:330:402:405:447:470:659,坡,lereng,スロープ
769,apologia,id,noun,/apologia/,ɶooyɶ,Apologia,117:211:277:957:1037:1112:1113,586:605:673:820:848:870:994:1011:1151:1264:1273,32:46:56:156:203:236:257:295:375:407:663:784:1027:1141,道歉,apologia,謝罪
770,fumi,eo,verb,/fumi/,uy,smoke,162:418:432:937:1098,532:934:1049:1085:1107:1127:1183:1219:1232,146:308:438:483:491:1053:1106,抽烟,merokok,煙
771,何许,zh-cn,noun,/xɤ˧˥ ɕy˨˩˦/,oy,Why,132:147:164:311:345:479:480:496:507:759:979:1192:1207,617:758:938:1043:1052:1076:1080:1174:1177:1197:1226:1282,148:163:234:338:380:388:463:487:1178,何许,Mengapa,なぜ
772,可以,zh-cn,verb,/kʰɤ˨˩˦ i˨˩˦/,oy,can,132:147:164:311:345:479:480:496:507:759:979:1192:1207,617:758:938:1043:1052:1076:1080:1174:1177:1197:1226:1282,148:163:234:338:380:388:463:487:1178,可以,bisa,できる
773,fagur,ro,adjective,/faɡur/,ɶu,comb,93:134:178:230:231:305:359:403:411:429:433:434:466:485:490:492:790:932,541:559:561:576:706:745:842:904:940:1017:1096:1100:1109:1153:1193:1201:1222:1245:1274,165:181:233:249:280:431:435:504:1078,梳子,sisir,櫛
774,diac,ro,noun,/diak/,yɶb,diac,36:53:75:167:477:513,654:669:689:992:1119:1164,34:227:268:347:420:1114:1223,皮肤,DIAC.,Diac.
775,가담,ko,noun,/ka̠da̠m/,ɶɶm,partisanship,25:48:128:172:187:253:264:378:416:456:1086:1166,533:540:565:589:594:619:646:664:694:738:741:768:962:988:1015:1042:1256,37:81:160:168:255:330:447:659,党派,hal beristirahat,百党
776,buôn trâu bán chả,vi,noun,/buəŋ˧˥ ʈɤ̆w˧˥ baŋ˩˧ ca˧˩˨/,uəoɶɶ,buffalo,17:22:38:54:77:105:107:121:129:193:195:217:261:269:272:352:353:412:817:1008:1146,562:600:613:641:670:691:692:719:752:823:838:883:926:958:1001:1128:1145,176:228:254:265:643:786:799:1031:1079:1270,水牛,kerbau,バッファロー
777,إبرام,ar,noun,/ʔibraːm/,yɶm,Conclusion,27:250:660:765:922,531:552:555:648:762:792:828:959:1211,41:170:183:219:273:1165,结论,Kesimpulan,結論
778,ＩＮＡＨ,ja,noun,/aina/,ɶyɶ,Inah,80:126:223:858:1072:1074:1179:1181:1227,543:554:626:644:653:680:693:804:807:831:833:886:889:890:915:929:1149:1259:1286,23:35:65:116:122:171:173:196:221:242:287:471:506:735:801,林,Inah,ＩＮＡＨ
779,آثر,ar,noun,/aːθara/,ɶɶɶ,Effect,2:8:12:88:97:101:102:118:130:149:154:157:186:229:240:276:291:293:331:336:397:702:709:891:1069:1194:1253,564:571:609:633:647:690:716:727:731:755:760:830:834:837:840:874:885:887:894:916:950:1030:1046:1060:1137:1210:1213,26:44:69:114:120:142:191:204:235:322:374:556:835,影响,Efek,効果
780,sinaí,is,noun,/siːnai/,yɶy,Sinai,106:177:286:321:362:369:875:898:969:1016:1132,536:542:593:623:662:721:788:812:871:897:911:982:995:1018:1026:1054:1093:1124:1138:1162:1163:1182:1186:1215:1251,1:43:59:333:340:383:390:422:467:629:1012:1104:1105,西奈,Sinai.,シナイ
781,dứt áo ra đi,vi,verb,/jɯk˦˥ aw˩˧ ʐa˧˥ di˧˥/,uɶɶy,escape,40:76:78:83:85:184:197:208:222:239:266:337:441:443:497:656:826:839:841:869,521:545:547:637:650:658:672:698:726:746:766:800:832:843:899:909:914:923:945:948:952:964:977:987:1056:1168:1172:1199:1200:1204:1238,14:30:60:113:131:135:137:214:220:297:315:319:356:367:476:676,逃脱,melarikan diri,逃れる
782,á sừng,vi,noun,/a˩˧ ʂɯŋ˦˨/,ɶum,horny,28:285:318:329:332:348:372:802:910:1136:1247,524:551:638:675:761:836:860:1009:1214,58:150:169:179:215:225:226:267:346:454:475:901,角质,Horny.,淫乱
783,أفلاطوني,ar,adjective,/ʔaflaːtˤuːnijj/,ɶbɶuy,Platonic,18:89:91:99:259:274:279:335:500:622:747:748:892:954:968:1022,537:550:608:701:703:705:712:734:873:876:882:912:917:928:956:974:996:1005:1006:1014:1249:1252:1276:1281:1285,87:256:1167:1241,柏拉图,Platonis,プラトニック
784,bobina,es,adjective,/boβina/,oyɶ,coil,117:211:277:957:1037:1112:1113,586:605:673:688:769:848:857:870:994:1011:1083:1151:1264:1273,32:46:56:156:203:236:257:295:375:407:663:1027:1141,线圈,gulungan,コイル
785,armod,sv,noun,/²'arːmuːd/,ɶub,poverty,201:376:382:414:717:1045:1170,614:661:797:810:862:1039:1279,42:103:153:158:175:190:245:325:713:872:943,贫困,kemiskinan,貧困
786,bogata,ro,adjective,/boɡata/,oɶɶ,rich,17:22:38:54:77:105:107:121:129:193:195:217:261:269:272:352:353:412:817:1008:1146,562:600:613:655:670:691:692:695:719:752:776:838:883:926:958:1001:1128:1145,176:228:254:265:643:799:1031:1079:1270,富有的,kaya,リッチ
787,bardagann,is,noun,/partaɣan/,ɶɶɶm,battle,5:68:86:123:199:251:252:270:334:339:351:368:398:408:458:683:809:981,529:578:624:634:733:818:846:972:973:1003:1004:1029:1262,9:400:460:821:1065,战斗,pertarungan,戦い
788,أخصائي,ar,noun,/ʔaxisˤˤaːʔijj/,ɶyɶy,specialist,106:177:286:321:362:369:875:898:969:1016:1132,536:542:593:623:662:721:780:812:871:897:911:982:995:1018:1026:1054:1093:1124:1138:1162:1163:1182:1186:1215:1251,1:43:59:333:340:383:390:422:467:813:1012:1104:1105,专家,spesialis,専門家
789,Anna,de,noun,/ˈʔana/,ɶɶ,Anna,133:306:341:342:358:445:448:478:482:486:489:501:503:505:514:715,546:566:584:607:618:627:749:864:1099:1180:1188:1195:1203:1221:1229:1248:1257:1263:1275:1283,100:136:180:244:281:396:459:469:481:498:604:1122:1176,安娜,Anna.,アンナーリー
790,押铺,zh-cn,verb,/ja˥˥ pʰu˥˩/,ɶu,Bed,93:134:178:230:231:305:359:403:411:429:433:434:466:485:490:492,541:559:561:576:706:745:791:842:866:904:940:1017:1096:1193:1201:1209:1265:1274,165:181:233:249:280:431:435:504:773:1078:1097,押铺,Tempat tidur,ベッド
791,dealu,ro,noun,/dĕalu/,ɶu,hill,93:134:178:230:231:305:359:403:411:429:433:434:466:485:490:492:790:932,541:559:561:576:706:745:842:904:940:1017:1096:1100:1109:1153:1193:1201:1222:1245:1274,165:181:233:249:280:431:435:504:1078,爬坡道,bukit,丘
792,Diwan,de,noun,/diˈvan/,yɶm,Diwan,27:250:660:765:922,531:555:648:762:777:828:959:1211,41:170:183:219:273:1165,迪湾,Diwan.,ディワン
793,cărturarii,ro,noun,/kərturarij/,əuɶy,scribes,45:94:110:290:326:361:373:409:718:880:913:1062:1110:1116,523:585:595:697:707:856:939:967:986:990:1036:1041:1044:1059:1066:1071:1268:1278,104:109:144:263:379:455:682:960:970,划线,Surat tulis,筆記
794,女娃儿,zh-cn,noun,/ny˨˩˦ wa˧˥ aɻ˧/,yɶɶ,Female baby,4:49:84:90:92:174:210:262:294:301:317:350:354:370:423:631:665:888:1102:1228:1266,519:520:530:579:587:588:592:685:714:795:867:879:924:949:980:993:1000:1035:1057:1061:1091:1130:1143:1237:1243:1267,63:70:72:73:205:366:392:394:687:814:966:1131:1150,女娃儿,Bayi perempuan,女性の赤ちゃん
795,nữ phi hành gia,vi,noun,/nɯ˧˩˨ fi˧˥ han˦˨ ja˧˥/,uyɶɶ,female astronauts,4:49:84:90:92:174:210:262:294:301:317:350:354:370:423:631:665:704:720:888:1102:1218:1228:1266,519:520:530:579:587:588:592:685:714:794:867:879:924:949:980:993:1000:1035:1057:1061:1091:1130:1143:1237:1243:1267,63:70:72:73:205:366:392:394:687:814:966:1131:1150,女宇航员,astronot wanita,女性の宇宙飛行士
796,canalicular,ro,adjective,/kanalikular/,ɶɶyuɶ,Canalicular,39:47:218:437:499:868:1023,549:591:603:657:884:946:963:971:1025:1144:1160:1185:1272,152:189:1154:1250,漕,Kanalicular.,カラフィュラ
797,à jour,fr,noun,/aʒuʁ/,ɶub,up to date,201:376:382:414:717:1045:1170,614:661:785:810:862:1039:1279,42:103:153:158:175:190:245:325:713:872:943,最新,Hingga saat ini,最新の
798,가간,ko,noun,/ka̠ɡa̠n/,ɶɶm,Gain,25:48:128:172:187:253:264:378:416:456:1086:1166,533:540:565:589:594:619:646:664:694:738:741:768:962:988:1015:1042:1256,37:81:160:168:255:330:447:659,获得,Mendapatkan,利得
799,aŭtomata,eo,adjective,/automata/,ɶuoɶɶ,Automatic,17:22:38:54:77:105:107:121:129:193:195:217:261:269:272:352:353:412:817:1008:1146,562:600:613:641:655:670:691:692:695:719:752:776:823:838:883:926:958:1001:1128:1145,254:265:786:1031,自动的,Otomatis,自動的に
800,arrêt-maladie,fr,noun,/aʁɛmaladi/,ɶœɶɶy,sick leave,40:76:78:83:85:184:197:208:222:239:266:337:441:443:497:656:781:826:839:841:869,521:545:547:637:650:658:672:698:726:746:766:843:899:909:914:923:945:948:952:964:977:987:1056:1168:1172:1199:1200:1204:1238,14:30:60:113:131:135:137:214:220:297:315:319:356:367:476:676,病假,cuti sakit,病気休暇
801,가리다,ko,adjective,/ka̠ɾida̠/,ɶyɶ,blind,223:426:730:858:1072:1074:1179:1227,543:568:626:644:653:680:693:778:804:807:831:833:886:889:890:915:929:1149:1259,23:35:65:116:122:171:173:196:221:242:287:471:506:735,瞎的,buta,ブラインド
802,atún,es,verb,/aˈtun/,ɶum,tuna,28:285:318:329:332:348:372:910:1136:1247,524:551:638:675:761:782:836:860:1009,58:150:169:179:215:225:226:267:346:454:475:901,金枪鱼,tuna,ツナ
803,أباده,ar,noun,/ʔabaːdahu/,ɶɶɶu,extermination,3:6:10:52:127:155:188:209:213:247:278:296:302:304:316:323:363:428:446:630:865:951,548:553:558:563:570:572:583:590:598:612:621:632:649:710:725:740:757:767:863:905:935:944:1013:1064:1205:1233:1254,19:145:573:736:1147,灭绝,pemusnahan,ex ex
804,förstasida,sv,noun,/²f'œʂʈasiːda/,œɶyɶ,First side,80:126:223:426:730:858:1072:1074:1179:1181:1227,543:554:568:626:644:653:680:693:778:807:886:889:890:915:929:1149:1259:1286,23:35:65:116:122:171:173:196:221:242:287:471:506:735:801,第一边,Sisi pertama,最初の側
805,أدريانو,ar,noun,/ʔadriːaːnuː/,ɶyɶu,Adriano,7:31:64:74:138:192:241:258:371:415:425:440:457:465:615:895:997,522:527:528:534:557:616:679:724:728:750:815:819:824:847:861:908:961:1084:1159:1190:1217:1239:1280,62:111:185:206:299:424,阿德里亚诺,Adriano.,adri
806,đa nghi như Tào Tháo,vi,noun,/da˧˥ ŋi˧˥ ɲɯ˧˥ taw˦˨ tʰaw˩˧/,ɶyuɶɶ,Multilinguals like Cao Cao,0:11:55:82:198:246:275:671:711:896:1047:1184,535:560:601:628:635:645:666:677:696:854:1024:1028:1055:1073:1094:1125:1187:1206:1255,24:98:357:365:384:493:975:1271,多种语言如cao cao,Multilingual seperti Cao Cao,Cao Caoのような多言語
807,abilah,id,noun,/abilah/,ɶyɶ,Abilah,80:126:426:730:858:1072:1074:1179:1181:1227,543:554:568:626:644:653:680:693:778:804:831:833:886:889:890:915:929:1149:1259:1286,23:35:122:171:173:196:221:242:287:471:506:735:801,阿米拉,abilah,アビラ
808,Martini,is,noun,/mar̥tini/,ɶyy,Martini,15:21:50:125:159:182:194:212:292:320:674:681:764:919:1087:1108:1120,526:639:640:667:763:811:816:849:855:918:927:931:991:1156,16:29:57:66:112:161:207:237:248:303:327:439:452:739:852:1021:1070:1242,马蒂尼鸡尾酒,Martini,マティーニ
809,accaparâmes,fr,verb,/akapaʁam/,ɶɶɶɶm,grabbing,5:68:86:123:199:251:252:270:334:339:351:368:398:408:458:683:981,529:578:624:634:737:787:818:846:972:973:1003:1004:1029:1262,9:400:460:821:1065,抓住,meraih.,掴む
810,Abruf,de,noun,/ˈʔapˌɾuːf/,ɶub,Retrieval,201:376:382:414:717:1045:1170,614:661:785:797:862,42:103:153:158:175:190:245:325:713:872:943,恢复,Retrieval.,検索
811,asasini,ro,noun,/asasinʲ/,ɶɶyy,assassin,15:21:50:125:159:182:194:212:292:320:674:681:764:919:1087:1108:1120,526:639:667:763:808:816:849:850:855:859:918:991,16:29:57:66:112:161:207:237:248:303:327:439:452:739:852:1070:1242,刺客,pembunuh,暗殺者
812,sinh kí thác quy,vi,noun,/ʂin˧˥ ki˩˧ tʰak˦˥ wi˧˥/,ymyɶy,substrate,106:177:286:321:362:369:875:969:1016:1132,536:542:593:623:662:721:780:788:871:897:911:982:995:1018:1026:1054:1093:1124:1138:1162:1163:1182:1215:1251,1:43:59:333:340:383:390:422:467:629:813:1012:1104:1105,基质,substrat.,基板
813,tilraunadýr,is,adjective,/tʰɪlrœinatiːr/,ʏœyɶy,drastic,106:177:286:321:362:369:875:898:969:1016:1132,536:542:593:623:662:721:788:812:871:897:911:982:995:1018:1026:1054:1093:1124:1138:1162:1163:1182:1186:1215:1251,1:43:59:333:340:383:390:422:467:629:1012:1104:1105,剧烈,drastis,劇的な
814,あらいやだ,ja,adjective,/aɾaijada/,ɶɶyɶɶ,Be good,4:49:84:90:92:174:210:262:294:301:317:350:354:370:423:631:665:704:720:888:1102:1218:1228:1266,530:579:587:588:592:685:794:795:867:879:924:949:980:993:1000:1035:1057:1061:1091:1143:1237:1243:1267,63:70:72:73:205:366:392:394:687:966:1150,是好的,Menjadi baik,あらいやだ
815,１次キャッシュ,ja,noun,/iɕːikjaɕːɯ/,yyɶu,Primary cache,241:615:895,534:679:724:728:750:805:819:824:847:861:908:961:1084:1159:1190:1217:1225:1239:1280,111:206:299,主要缓存,Cache primer.,１次キャッシュ
816,드라이기,ko,noun,/tɯɾa̠iɡi/,uɶyy,Dryer,15:21:50:125:159:182:194:212:292:320:674:681:764:919:1087:1108:1120,526:639:640:808:811:849:850:855:859:918:927:931:991:1156,16:29:57:66:112:161:207:237:248:303:327:439:452:739:852:1021:1070:1242,烘干机,Pengering,ドライヤー
817,cobalah,id,verb,/tʃobalah/,oɶɶ,try,17:22:38:54:77:105:107:121:129:193:195:217:261:269:272:352:353:412:1008:1146,562:600:613:641:655:670:691:692:695:719:752:776:823:838:883:926:958:1001:1145,176:228:254:265:643:786:799:1031:1079:1270,尝试,cobalah,お試しください
818,いらか段,ja,noun,/iɾakadaɴ/,yɶɶɶm,Streak,5:68:86:123:199:251:252:270:334:339:351:368:398:408:458:683:809:981,529:578:624:733:737:787:846:972:973:1003:1004:1029,9:400:460:821:1065,条纹,Garis,いらか段
819,氯化物,zh-cn,noun,/ly˥˩ xwa˥˩ u˥˩/,yɶu,chloride,7:31:64:74:138:192:241:258:371:415:425:440:457:465:615:997,522:527:528:534:557:616:679:724:728:750:805:815:824:847:861:908:961:1084:1159:1190:1217:1225:1239,62:111:185:206:299:424,氯化物,khlorida,塩化
820,bobina,ro,noun,/bobina/,oyɶ,coil,117:211:277:957:1037:1112:1113,586:605:688:769:848:857:870:994:1011:1083:1151:1264:1273,32:46:56:156:203:236:257:295:375:407:663:1027:1141,线圈,gulungan,コイル
821,a la hán,vi,adjective,/a˧˥ la˧˥ haŋ˩˧/,ɶɶɶm,a solar,5:68:86:123:199:251:252:270:334:339:351:368:398:408:458:683:809:981,529:578:624:634:733:737:787:818:972:973:1003:1004:1029:1262,9:400:460:1065,太阳能,Solar.,ソーラー
822,Júlía,is,noun,/juːlija/,uyɶ,Juliet,20:67:119:200:300:324:328:364:410:495:700:1121:1140,602:620:642:722:732:744:827:829:881:907:955:983:1002:1034:1077:1111:1158:1175:1231,108:151:271:349:413:516:953:1284,朱丽叶,Juliet,ジュリエット
823,aeronava,ro,noun,/aeronava/,ɶøoɶɶ,The aircraft,17:22:38:54:77:105:107:121:129:193:195:217:261:269:272:352:353:412:817:1008:1146,562:600:613:655:670:691:692:695:719:752:776:838:883:926:958:1001:1128:1145,176:228:254:265:643:799:1031:1079:1270,飞机,Pesawat terbang,航空機
824,beliau,id,noun,/bəliau/,əyɶu,he,7:31:64:74:138:192:258:371:415:425:440:457:465:895:997,522:527:528:534:557:616:679:724:750:805:815:819:847:861:908:961:1084:1159:1190:1217:1225:1280,62:185:424,他,beliau,彼
825,abrían,es,verb,/aˈβɾian/,ɶyɶm,Open,344:399:430:444:468:509:976:1048:1171,729:878:965:985:989:1081:1115:1139,13:115:404:427:606:636:1020:1067:1075,打开,Buka,開いた
826,agrafi,eo,verb,/agrafi/,ɶɶy,to get up,40:76:78:83:85:184:197:208:222:239:266:337:441:443:497:656:781:839:841:869,521:545:547:637:650:658:672:698:726:746:766:800:832:843:899:909:914:923:945:948:952:964:977:1056:1168:1172:1199:1200:1204,14:30:60:113:131:135:137:214:220:297:315:319:356:367:476,起床,untuk naik,起きる
827,弹无虚发,zh-cn,noun,/tan˥˩ u˧˥ ɕy˥˥ fa˥˥/,ɶuyɶ,Unable hair,20:67:119:200:300:324:328:364:410:495:700:1121:1123:1140,602:620:642:722:732:744:822:829:881:907:955:983:1002:1034:1077:1111:1158:1175,108:151:271:349:413:516:953:1284,弹无虚发,Tidak bisa rambut,髪ができない
828,bihang,sv,noun,/²b'iːhaŋː/,yɶm,appendage,27:250:660:765:922,531:552:555:648:762:777:792:959:1211,41:170:183:219:273:1165,附属物,tambahan,append append
829,nữ y tá,vi,noun,/nɯ˧˩˨ i˧˥ ta˩˧/,uyɶ,nurse,20:67:119:200:300:324:328:364:410:495:1121:1123:1140,602:620:642:722:732:744:822:827:881:907:955:983:1002:1034:1077:1111:1158:1175:1231,108:151:271:349:413:516:953:1284,护士,perawat,ナース
830,adakala,id,noun,/adakala/,ɶɶɶɶ,Occupation,2:8:12:88:97:101:118:130:149:154:157:186:229:240:276:291:293:331:397:684:702:891:1069:1194:1253,564:571:609:633:690:716:727:731:742:755:779:834:837:840:874:885:887:894:916:950:1030:1046:1060:1137:1213,26:44:69:114:142:204:235:322:374:556:835,职业,adakala,職業
831,anrika,sv,noun,/²'anːriːka/,ɶyɶ,enrich,80:126:223:426:730:858:1072:1074:1179:1181:1227,543:554:568:626:644:653:680:693:778:807:886:889:890:915:929:1149:1259:1286,23:35:65:116:122:171:173:196:221:242:287:471:506:735:801,丰富,memperkaya,濃う
832,cramoisi,fr,noun,/kʁamwazi/,bɶɶy,crimson,40:76:78:83:85:184:197:208:222:239:266:337:441:443:497:656:781:826:839:841:869,521:545:547:637:650:658:672:698:726:746:766:843:899:909:914:923:945:948:952:964:977:987:1056:1168:1172:1199:1200:1204:1238,14:30:60:113:131:135:137:214:220:297:315:319:356:367:476:676,赤红,merah tua,真紅
833,tillrättavisa,sv,noun,/²tɪlr'ɛtːaviːsa/,ʏœɶyɶ,reprimand,80:126:223:426:730:858:1072:1074:1179:1181:1227,543:554:568:626:644:653:680:693:778:807:886:889:890:915:929:1149:1259:1286,23:35:65:116:122:171:173:196:221:242:287:471:506:735:801,惩戒,teguran,懲罰
834,哈哈儿,zh-cn,noun,/xa˥˥ xa˧ aɻ˧/,ɶɶɶ,Haha,2:8:12:88:97:101:102:118:130:149:154:157:186:229:240:276:291:293:331:336:397:684:702:709:891:1069:1194:1253,564:571:609:633:647:690:716:727:742:755:760:779:830:837:840:874:885:887:894:916:950:1030:1046:1060:1137:1210:1213,26:44:69:114:120:142:191:204:235:322:374:556:835,哈哈儿,Ha ha,h
835,afmarkaða,is,adjective,/avmar̥kaða/,ɶbɶɶɶ,restrictive,2:8:12:88:97:101:102:118:130:149:154:157:186:229:240:276:291:293:331:336:397:684:702:709:891:1069:1194:1253,564:571:609:633:647:690:716:727:731:742:755:760:779:830:834:837:840:874:885:887:894:916:950:1030:1046:1060:1137:1210:1213,26:44:69:114:120:142:191:204:235:322:374:556,限制性,bersifat membatasi,制限的
