,word,word_lang,word_pos,word_ipa,word_ipa_edited_vowel,word_en,next_word_index_verb,next_word_index_noun,next_word_index_adjective,word_ch
883,aglutina,ro,noun,/aɡlutina/,ɶbuyɶ,agglutinate,24:75:134:229:335:363:369:413:467:567:822:920:1430:1433:1461,689:708:739:853:865:1002:1008:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1510:1591,123:151:173:303:396:471:592:1193:1657,
884,abu,id,noun,/abu/,ɶu,ash,103:152:202:261:341:407:459:468:488:492:493:533:555:564:952:1161:1311:1397,619:639:642:658:923:953:1028:1063:1117:1171:1275:1350:1392:1399:1410:1476:1494:1534:1543:1550:1558:1562:1582:1608:1620:1622:1634:1647,263:313:927:1112:1367:1393,
885,알알이,ko,noun,/a̠ɾa̠ɾi/,ɶɶy,Ali,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:783:817:819:858:879:966:971:1015:1092:1108:1123:1131:1144:1178:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1547:1549:1579:1598,17:34:68:128:153:157:244:250:332:339:353:358:403:416:544:788:1157,阿里
886,가마아득히,ko,verb,/ka̠ma̠a̠dɯkçi/,ɶɶɶuy,Take,22:98:100:111:290:306:311:572:710:887:1098:1194:1217:1282,615:629:635:696:737:823:825:827:838:1071:1075:1083:1126:1137:1152:1196:1224:1262:1263:1272:1297:1552:1613:1617:1649:1658,95:286:942:1381:1499:1602,拿
887,anstataŭi,eo,verb,/anstataui/,ɶmbɶɶuy,replace,98:111:290:311:377:572:710:886:1098:1194:1282,615:629:635:696:737:823:825:827:838:868:1071:1075:1083:1126:1137:1152:1196:1223:1224:1249:1262:1263:1272:1297:1613:1617:1649:1654,95:286:942:1381:1499:1602,代替
888,Cid,es,verb,/θið/,yb,Cid.,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:527:553:561:562:588:1188,832:844:893:928:950:1174:1232:1251:1326:1347:1379:1407:1516:1536:1541,372:390:404:443:448:519:593:924:1210,
889,baba,id,noun,/baba/,ɶɶ,Baba,342:387:508:546:550:559:574:590:842,667:695:706:715:951:1060:1162:1182:1398:1421:1501:1515:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,114:274:494:692:882:1432:1511,巴巴
890,iri,id,noun,/iri/,yy,envy,352:354:408:425:578:595:840:901,688:691:833:949:1177:1276:1409:1448:1521:1528:1539:1540:1548:1563:1571:1580:1643:1645,107:113:156:167:203:384:552:573:1423,嫉妒
891,밀가루,ko,noun,/miɭɡa̠ɾu/,yɶu,flour,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,600:605:606:612:637:704:726:751:791:794:804:808:855:860:936:979:992:998:1005:1034:1037:1069:1122:1135:1203:1343:1364:1373:1386:1530:1585:1599:1653,70:126:212:235:334:483:1304:1454,面粉
892,babi,id,noun,/babi/,ɶy,pig,159:164:315:316:318:345:350:477:496:554:585:834:1113:1115:1173:1175:1332:1529:1595,596:616:649:651:656:664:665:682:713:898:1031:1119:1166:1308:1322:1374:1376:1507:1531:1561:1567:1594:1596:1626:1628,108:190:262:348:438:515:594:1116:1253,猪
893,trik,id,noun,/triʔ/,yb,Tricks,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:527:553:561:562:588:718:888:954:1188,832:844:950:1172:1174:1232:1251:1326:1338:1347:1379:1541,390:404:443:448:519:593:924:1210,技巧
894,こだま,ja,noun,/kodama/,oɶɶ,echo,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,643:701:736:760:781:810:814:849:931:1003:1150:1198:1257:1439:1467,200:258:284:296:741:941:945:969:1368:1640,回声
895,bono,eo,adjective,/bono/,oo,good,323:432:754:1059:1502,657:1160:1169:1310:1335:1339:1346:1387:1450:1577:1629,161:273:333:446:516,好的
896,mía,es,noun,/ˈmia/,yɶ,mine,388:444:518:531:1235,699:1176:1321:1481:1542:1559:1578:1650,162:351:436:575:582:1228:1452:1573,矿
897,Akada,eo,noun,/akada/,ɶɶɶ,Akada,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:745:769:807:846:859:864:878:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1101:1136:1189:1190:1280:1292:1456:1565,77:129:135:163:219:361:636:1018:1079:1623,阿卡达
898,大地,zh-cn,noun,/ta˥˩ ti˥˩/,ɶy,Earth,159:164:315:316:318:345:350:475:477:496:528:554:585:834:1113:1115:1175:1332:1529:1595,596:616:649:656:664:665:670:682:713:892:1031:1119:1308:1322:1374:1376:1455:1507:1561:1567:1594:1596:1626:1628:1631,108:190:262:348:392:426:438:498:515:558:594:1116:1253:1400,大地
899,berbuai,id,noun,/bərbuai/,əuɶy,berbuai,325:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:854:957:1049:1053:1170:1214:1237:1241:1305:1315:1333:1348:1357:1523:1546:1651,119:165:294:430:521:797:1200:1219,Berbuai.
900,까타르,ko,noun,/k͈a̠tʰa̠ɾɯ/,ɶɶu,Catar,6:9:13:60:142:177:216:239:243:277:310:331:337:340:355:362:412:451:487:511:722:780:1062:1191:1209:1268,627:632:638:644:652:654:666:675:684:700:709:725:749:836:857:875:915:965:976:1058:1156:1165:1271:1340:1441:1556:1619,23:166:655:738:870:1470,卡塔尔
901,위시,ko,verb,/ɥiɕʰi/,yy,Wish,352:578:840,688:691:890:949:1276:1307:1409:1495:1521:1528:1539:1540:1548:1563:1571:1643:1645,107:156:167:384:552:573:1423,希望
902,bruñí,es,noun,/bɾuˈɲi/,uy,Bruñí,184:346:440:476:491:584:922:1167:1394:1606,610:641:1164:1320:1375:1406:1438:1520:1576:1592,168:344:499:551:563:1378:1405,Bruñí.
903,コーヒー,ja,noun,/koːçiː/,oy,coffee,149:169:187:347:391:547:548:568:581:904:926:1033:1229:1252:1532:1560,705:881:925:1114:1168:1314:1323:1369:1479:1512:1544,170:186:264:381:431:439:530:557:1513,咖啡
904,kodi,eo,verb,/kodi/,oy,codify,149:169:187:391:548:581:926:1033:1229:1252,881:903:925:1168:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:186:264:431:439:530:557:1513,编纂
905,prasarana,id,noun,/prasarana/,ɶɶɶɶ,infrastructure,5:11:15:97:109:115:133:146:171:176:179:214:259:270:308:326:328:373:453:799:824:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:769:807:843:846:859:864:878:897:934:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1292:1317:1334:1456:1568,30:51:77:129:163:233:265:361:423:636:1018:1079:1623,基础设施
906,afum,ro,noun,/afum/,ɶum,smoked,32:319:357:370:374:395:421:747:974:1124:1453:1611,602:623:630:733:786:938:1020:1055:1246:1411:1569:1600,18:66:172:193:204:245:255:256:299:393:520:543:1111,
907,buziaș,ro,adjective,/buzijaʃ/,uyɶ,BUZIASULUI,24:75:134:229:335:363:369:413:467:567:822:920:1430:1433:1461,689:708:739:853:865:1002:1008:1010:1082:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1510:1591,123:151:173:303:396:471:592:1193:1657,Buziasului.
908,bifurca,es,adjective,/bifuɾka/,yuɶ,bifurca.,45:55:248:497:571:1065:1283,628:676:690:762:773:1085:1183:1205:1206:1215:1220:1287:1402:1418:1466:1469:1484:1524:1644,174:217:961:1477:1614,bifurca。
909,い段,ja,noun,/idaɴ/,yɶm,Staircase,31:280:765:912:1143,609:631:634:746:932:956:1009:1014:1097:1199:1255:1327:1566:1605,47:194:209:249:305:1493,楼梯
910,가와사끼 시,ko,noun,/ka̠wa̠sʰa̠k͈i ɕʰi/,ɶɶɶyy,Kawasaki City,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,604:734:735:740:748:856:921:955:982:986:1038:1040:1041:1048:1052:1130:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356:1603,川崎市
911,卖儿鬻女,zh-cn,verb,/maɪ˥˩ aɻ˧˥ y˥˩ ny˨˩˦/,ɶʏɶyy,Seller,19:25:58:140:181:208:222:242:327:359:796:1139:1380:1408:1429:1442,604:734:735:740:748:777:856:910:921:955:982:986:993:1038:1040:1041:1052:1130:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356,卖儿鬻女
912,一贯,zh-cn,verb,/i˧˥ kwan˥˩/,yɶm,consistent,31:280:765:1143,609:631:634:909:932:956:1009:1014:1097:1199:1255:1327:1566:1605,47:194:209:249:305:1493,一贯
913,abrud,ro,verb,/abrud/,ɶub,abrud,112:230:312:427:433:472:847:1504,702:767:944:962:967:985:1057:1309:1395:1652,49:118:175:180:199:218:275:364:1070:1179,
914,가각히,ko,noun,/ˈka̠ːɡa̠kçi/,ɶɶy,Stagger,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:761:880:937:1007:1024:1026:1066:1216,599:624:626:732:750:783:817:819:858:879:966:971:1015:1092:1108:1123:1131:1144:1178:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1547:1549:1579:1598,17:34:68:128:153:157:244:250:332:339:353:358:403:416:544:788:1157,错开
915,亚麻布,zh-cn,noun,/ja˥˩ ma˧˥ pu˥˩/,ɶɶu,Linen,6:9:13:60:142:177:216:239:243:277:310:331:337:340:355:362:412:451:487:511:722:780:1062:1209:1268,627:632:638:644:652:654:666:675:684:700:709:725:749:836:857:875:900:965:976:1027:1058:1118:1156:1165:1180:1271:1340:1341:1441:1593:1619,23:166:655:738:870:1470,亚麻布
916,abaluartaba,es,verb,/aβalwaɾtaβa/,ɶɶɶɶɶ,Abaluartaba,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:799:824:835:1355:1618,645:653:697:721:727:730:745:769:807:843:846:859:864:878:897:905:934:1011:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:129:135:163:219:233:265:361:423:636:1018:1079,Abaluartaba.
917,Abhang,de,noun,/ˈʔapˌhaŋ/,ɶɶm,slope,29:56:96:139:143:196:215:246:283:295:429:457:474:479:522:540:542:811:1377:1496,611:617:646:647:663:674:679:681:707:744:759:774:813:831:872:876:930:968:1107:1204:1239:1273:1361:1607:1624,42:87:89:105:182:192:231:285:371:458:462:512:537:764,坡
918,Husum,de,noun,/ˈhuːzum/,uum,Husum,144:211:237:379:510:877:1362,662:683:771:970:994:1080:1185:1248:1354,4:53:147:367:368:507:720,胡诉子
919,apologia,id,noun,/apologia/,ɶooyɶ,Apologia,132:241:309:1197:1306:1414:1415,671:693:784:863:1000:1039:1067:1213:1245:1269:1443:1474:1633:1646,36:54:64:178:232:266:287:330:424:464:753:772:943:990:1153:1289:1463,道歉
920,brucita,es,verb,/bɾuθita/,uyɶ,brucita,24:75:134:229:335:363:369:413:467:567:822:1433:1461,689:708:739:853:865:883:975:1002:1008:1010:1120:1140:1195:1234:1258:1301:1366:1413:1437:1482:1510:1591,123:151:173:303:396:471:592:907:1193:1657,Brucita.
921,potajií,es,noun,/potaxiˈi/,oɶyy,potajií.,19:25:58:140:181:208:222:242:327:359:785:796:911:1139:1380:1408:1429:1442,604:734:735:740:748:777:856:910:955:982:986:993:1038:1040:1041:1048:1052:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1043:1281:1356:1603,Potajií。
922,fumi,eo,verb,/fumi/,uy,smoke,184:476:491:584:1167:1394,610:641:902:1164:1320:1375:1406:1438:1520:1576:1592,168:344:499:551:563:1324:1378:1405,抽烟
923,paú,es,noun,/paˈu/,ɶu,pau,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:952:1161:1311,619:639:642:658:829:884:948:953:1028:1030:1032:1063:1117:1171:1275:1350:1392:1396:1399:1410:1476:1494:1534:1543:1550:1558:1562:1582:1608:1622:1634:1647,188:206:263:279:313:490:495:577:927:1393,PAU.
924,griv,ro,adjective,/ɡriv/,yb,Griva,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:527:553:561:562:588:718:888:954:1188,832:893:928:950:1172:1251:1326:1338:1347:1407:1516:1536:1541,372:390:404:443:448:519:593,gr
925,何许,zh-cn,noun,/xɤ˧˥ ɕy˨˩˦/,oy,Why,149:169:187:347:391:547:548:568:581:904:1229:1532:1560,705:903:1114:1168:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:186:264:381:431:439:530:557:1513,何许
926,可以,zh-cn,verb,/kʰɤ˨˩˦ i˨˩˦/,oy,can,149:169:187:347:391:547:548:568:581:904:1229:1532:1560,705:903:1114:1168:1314:1323:1365:1369:1424:1479:1509:1512:1544:1586:1655,170:186:264:381:431:439:530:557:1513,可以
927,fagur,ro,adjective,/faɡur/,ɶu,comb,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:952:1161:1311:1397,619:639:642:658:829:884:923:948:1028:1030:1032:1117:1171:1275:1392:1396:1399:1410:1476:1534:1543:1550:1558:1582:1608:1620:1622:1647,188:206:263:279:313:490:495:577:1112:1367,梳子
928,bik,id,noun,/biʔ/,yb,Bik.,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:527:553:561:562:588:718:888:954:1188,832:844:950:1172:1174:1232:1251:1326:1338:1347:1379:1541,390:404:443:448:519:593:924:1210,Bik。
929,diac,ro,noun,/diak/,yɶb,diac,40:61:83:191:545:589:845,757:779:806:1047:1202:1243:1427:1486:1492,38:257:300:394:478:1417:1583,皮肤
930,가담,ko,noun,/ka̠da̠m/,ɶɶm,partisanship,29:56:96:143:196:215:283:295:429:474:522:811:1377:1496,611:618:646:647:674:679:707:744:759:774:813:831:872:876:917:1107:1204:1239:1273:1313:1361:1607:1624,42:89:182:192:285:371:512:764,
931,buôn trâu bán chả,vi,noun,/buəŋ˧˥ ʈɤ̆w˧˥ baŋ˩˧ ca˧˩˨/,uəoɶɶ,buffalo,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,643:686:701:736:781:809:810:849:894:1003:1022:1084:1150:1198:1257:1439:1467,200:258:284:296:741:941:945:969:1293:1368:1640,水牛
932,إبرام,ar,noun,/ʔibraːm/,yɶm,Conclusion,31:280:765:912:1143,609:631:634:746:909:956:1009:1014:1097:1199:1255:1327:1566:1605,47:194:209:249:305:1493,结论
933,ＩＮＡＨ,ja,noun,/aina/,ɶyɶ,Inah,88:141:253:716:1051:1300:1358:1360:1514:1518:1570:1587,621:633:714:742:756:795:812:939:963:977:981:1012:1016:1089:1094:1095:1133:1149:1154:1349:1472:1517:1616:1627:1660,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,林
934,آثر,ar,noun,/aːθara/,ɶɶɶ,Effect,5:11:15:97:109:115:117:133:146:171:176:179:214:259:270:308:326:328:373:378:453:824:835:916:988:1096:1211:1342:1355:1428:1537:1618,645:653:697:721:727:730:745:769:807:843:846:859:864:897:905:1011:1017:1021:1025:1072:1088:1090:1091:1100:1101:1136:1189:1190:1280:1292:1317:1334:1456:1565:1568,30:51:77:129:135:163:219:233:265:361:423:636:1018:1079:1623,影响
935,sinaí,is,noun,/siːnai/,yɶy,Sinai,121:201:320:360:411:418:1074:1106:1218:1274:1447,614:620:669:678:711:768:787:851:947:987:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1525:1572:1609:1615:1659,3:50:67:375:385:434:441:481:534:719:752:1270:1403:1404,西奈
936,chiabur,ro,noun,/kʲ̩̩abur/,yɶu,kulak,10:35:72:82:158:220:271:288:420:469:473:484:502:523:532:703:1102:1250,600:605:606:612:637:704:726:794:804:860:891:979:992:998:1005:1034:1037:1054:1056:1069:1073:1122:1135:1203:1364:1386:1483:1530:1574:1585:1599:1653,70:126:212:235:334:483:539,
937,dứt áo ra đi,vi,verb,/jɯk˦˥ aw˩˧ ʐa˧˥ di˧˥/,uɶɶy,escape,44:46:84:86:91:93:210:226:238:252:269:298:380:503:505:569:761:1007:1024:1026:1066:1216,599:624:626:732:750:763:783:817:819:858:879:885:914:966:971:1015:1029:1087:1092:1108:1123:1131:1144:1178:1181:1186:1192:1207:1227:1238:1285:1330:1426:1457:1460:1500:1506:1508:1547:1549:1555:1579:1598,17:34:68:128:148:153:157:244:250:332:339:353:358:403:416:544:788:1157,逃脱
938,á sừng,vi,noun,/a˩˧ ʂɯŋ˦˨/,ɶum,horny,32:319:357:370:374:395:421:747:974:1124:1453:1611,602:623:630:733:786:906:1020:1055:1246:1266:1411:1569:1600,18:66:172:193:204:245:255:256:299:393:520:543:1111,角质
939,acila,ro,noun,/atʃila/,ɶyɶ,acylated,88:141:253:485:716:862:1051:1300:1358:1360:1514:1518:1570:1587,621:633:650:714:742:756:795:812:933:977:981:1012:1016:1089:1095:1133:1149:1154:1284:1349:1472:1517:1616:1627:1660,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,acylated.
940,aclimata,ro,noun,/aklimata/,ɶbyɶɶ,ACLIMA,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1637,597:598:608:661:672:673:677:792:800:828:841:874:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1295:1331:1336:1385:1444:1465:1597:1604:1636:1641,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473:1545,Aclima.
941,akromata,eo,adjective,/akromata/,ɶoɶɶ,Akromatic,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,643:686:701:736:760:781:809:810:814:849:894:931:1003:1022:1084:1150:1198:1257:1439:1467,284:296:945:1293,a
942,أفلاطوني,ar,adjective,/ʔaflaːtˤuːnijj/,ɶbɶuy,Platonic,22:98:100:111:290:306:311:377:572:710:886:887:1098:1194:1217:1282,615:629:635:696:737:823:825:827:838:868:1071:1075:1083:1126:1137:1152:1196:1223:1249:1262:1263:1272:1297:1552:1613:1617:1649:1654:1658,95:286:1499:1602,柏拉图
943,bobina,es,adjective,/boβina/,oyɶ,coil,132:241:309:1197:1306:1414:1415,671:693:784:805:863:919:1039:1050:1067:1213:1245:1269:1372:1443:1474:1633:1646,36:54:64:178:232:266:287:330:424:464:772:1289:1463,线圈
944,armod,sv,noun,/²'arːmuːd/,ɶub,poverty,112:230:312:427:433:472:847:913:1316:1504,702:767:962:967:985:1057:1309:1395:1489:1652,49:118:175:180:199:218:275:364:839:1070:1179,贫困
945,bogata,ro,adjective,/boɡata/,oɶɶ,rich,21:26:43:62:85:120:122:136:145:221:223:247:292:301:304:399:400:470:867:996:1265:1468,643:686:701:760:781:809:810:814:849:894:931:1022:1084:1150:1198:1257:1439:1467,200:258:284:296:741:941:969:1293:1368:1640,富有的
946,bardagann,is,noun,/partaɣan/,ɶɶɶm,battle,8:76:94:138:228:281:282:302:376:382:398:417:454:465:524:724:798:983:1231:1503,607:660:712:728:820:852:866:997:1036:1221:1222:1259:1261:1291:1630,12:456:526:984:1001:1013:1344,战斗
947,أخصائي,ar,noun,/ʔaxisˤˤaːʔijj/,ɶyɶy,specialist,121:201:320:360:411:418:1074:1106:1218:1274:1447,614:620:669:678:711:768:851:935:987:1068:1104:1125:1148:1233:1247:1277:1288:1298:1299:1325:1328:1388:1416:1434:1458:1487:1488:1519:1525:1564:1572:1609:1615:1659,3:50:67:375:385:434:441:481:534:752:989:1270:1403:1404,专家
948,layu,id,noun,/laju/,ɶu,Layu.,103:152:202:261:341:407:459:468:488:492:493:533:555:564:952:1161:1311:1397,619:639:642:658:923:953:1028:1063:1117:1171:1275:1350:1392:1399:1410:1476:1494:1534:1543:1550:1558:1562:1582:1608:1620:1622:1634:1647,263:313:927:1112:1367:1393,layu。
949,っ限り,ja,noun,/kːiɾi/,yy,Minimal,352:354:408:425:578:595:840:901,688:833:890:1177:1276:1307:1409:1448:1495:1521:1528:1548:1563:1571:1580:1643:1645,107:113:156:167:203:384:552:573:1423,最小
950,Kiew,de,noun,/ˈkiːv/,yb,Kiev,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:561:562:588:718:888:954,844:893:928:1172:1174:1232:1251:1326:1338:1347:1379:1407:1516:1536,372:390:404:443:448:519:593:924:1210,基辅
951,Anna,de,noun,/ˈʔana/,ɶɶ,Anna,150:342:386:387:406:508:513:546:550:556:559:574:576:579:590:842,625:648:667:695:706:715:889:1060:1162:1182:1398:1421:1501:1515:1527:1533:1538:1554:1581:1589:1612:1625:1632:1648:1656,114:154:205:274:314:452:494:525:536:549:570:692:882:1432:1511,
952,押铺,zh-cn,verb,/ja˥˥ pʰu˥˩/,ɶu,Bed,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:1311:1397,619:639:642:658:829:884:923:948:953:1028:1030:1032:1063:1117:1171:1275:1350:1392:1396:1494:1534:1543:1550:1558:1562:1620:1622:1634:1647,188:206:263:279:313:490:495:577:927:1112:1367:1393,押铺
953,dealu,ro,noun,/dĕalu/,ɶu,hill,103:152:202:260:261:341:407:459:468:488:492:493:533:555:560:564:952:1161:1311:1397,619:639:642:658:829:884:923:948:1028:1030:1032:1117:1171:1275:1392:1396:1399:1410:1476:1534:1543:1550:1558:1582:1608:1620:1622:1647,188:206:263:279:313:490:495:577:1112:1367,爬坡道
954,gis,es,verb,/xis/,yb,chalk,2:106:116:155:160:185:189:207:317:349:383:442:450:461:480:500:509:527:553:561:562:588:1188,832:844:893:928:950:1174:1232:1251:1326:1347:1379:1407:1516:1536:1541,372:390:404:443:448:519:593:924:1210,粉笔
955,airi,id,noun,/airi/,ɶyy,Airi.,19:25:58:181:208:222:327:785:796:911:1139:1380:1408:1442,604:734:735:740:748:777:910:921:982:986:993:1038:1040:1041:1048:1052:1130:1138:1151:1158:1242:1451:1480,20:33:65:74:127:183:236:267:278:338:366:501:517:873:1281:1356:1603,AIRI。
956,Diwan,de,noun,/diˈvan/,yɶm,Diwan,31:280:765:912:1143,609:634:746:909:932:1009:1014:1097:1199:1255:1327:1566:1605,47:194:209:249:305:1493,迪湾
957,cărturarii,ro,noun,/kərturarij/,əuɶy,scribes,52:104:125:325:365:410:422:466:848:1081:1127:1337:1412:1420,601:668:680:770:818:830:899:1049:1170:1214:1237:1241:1305:1312:1315:1333:1348:1357:1446:1638:1651,102:119:124:165:294:430:521:797:1200:1219,划线
958,aninoasa,ro,noun,/aninŏasa/,ɶyɶɶ,Aninoasa,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1637,597:598:608:661:672:673:677:792:800:828:841:874:959:960:1064:1078:1110:1146:1187:1230:1244:1256:1295:1331:1336:1385:1444:1465:1597:1604:1636:1641,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473:1545,aninoasa.
959,女娃儿,zh-cn,noun,/ny˨˩˦ wa˧˥ aɻ˧/,yɶɶ,Female baby,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:999:1093:1155:1401:1588:1635:1637,597:598:608:661:672:673:677:792:800:803:828:841:874:940:958:960:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636:1641,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473:1545,女娃儿
960,nữ phi hành gia,vi,noun,/nɯ˧˩˨ fi˧˥ han˦˨ ja˧˥/,uyɶɶ,female astronauts,7:57:92:99:101:198:240:293:329:336:356:397:401:419:482:723:775:826:850:999:1093:1155:1401:1575:1588:1635:1637,597:598:608:661:672:673:677:792:800:803:828:841:874:940:958:959:1064:1078:1110:1146:1187:1230:1244:1256:1260:1295:1302:1331:1336:1385:1444:1465:1597:1604:1636:1641,71:78:80:81:234:415:445:447:802:991:1134:1212:1445:1473,女宇航员
961,canalicular,ro,adjective,/kanalikular/,ɶɶyuɶ,Canalicular,45:55:248:497:571:995:1065:1283:1551,628:676:690:762:773:1085:1183:1205:1206:1215:1220:1287:1418:1466:1469:1484:1524:1644,174:217:908:1477:1614,
962,à jour,fr,noun,/aʒuʁ/,ɶub,up to date,112:230:312:427:433:472:847:913:1316:1504,702:767:944:967:985:1057:1309:1395:1489:1652,49:118:175:180:199:218:275:364:839:1070:1179,最新
963,alfavita,ro,noun,/alfavita/,ɶbɶyɶ,Alfavit,88:141:253:485:716:862:1051:1300:1358:1360:1514:1518:1570:1587,621:633:650:714:742:756:795:812:933:977:981:1012:1016:1089:1095:1133:1149:1154:1284:1349:1472:1517:1616:1627:1660,0:27:39:73:131:137:195:197:225:251:272:321:538:580:869:973:978:1128:1254:1497,alfavit.
964,cœliochirurgie,fr,noun,/seljɔʃiʁyʁʒi/,øɔyyy,COlioschirurgy,59:69:254:268:291:402:409:1105:1383,685:698:778:790:793:801:1019:1042:1045:1076:1109:1141:1142:1184:1264:1267:1278:1294:1296:1371:1384:1390:1436:1464:1475:1485:1584,79:1382:1462:1471:1639,Colioschirurgy
